epoch,magnitude_l1,magnitude_l2,bn_scale,fpgm,taylor,obdc,random
1,31.9300,29.6400,15.4100,32.7800,65.0300,62.8200,60.7900
2,49.0600,45.0400,37.9300,48.1800,65.0300,64.4000,64.2800
3,53.5100,49.7200,50.7700,46.0800,65.2000,66.5500,64.5500
4,54.8400,54.0300,56.9300,56.3100,67.5500,66.6200,64.6900
5,51.5100,54.2000,56.5000,56.6900,68.6500,67.1600,65.7900
6,58.7600,57.1400,59.8500,53.1600,68.1300,68.0300,66.8700
7,58.5400,56.9900,62.4000,61.2400,69.0600,68.3700,66.2000
8,59.8600,60.3900,60.3600,61.2900,69.2600,68.1400,67.9500
9,60.8200,58.3900,62.2900,61.7200,69.5800,68.3800,67.7700
10,61.8200,56.3800,63.2600,57.9000,68.7600,67.5400,67.6000
11,60.5900,60.2700,62.1200,60.7500,69.1500,68.5800,68.8600
12,61.0000,61.7100,62.1800,60.8400,69.5700,69.5900,67.8700
13,60.2900,59.6400,62.7400,62.4100,69.3300,69.3600,66.4900
14,59.0200,62.4700,64.2500,63.5800,69.5500,69.4600,68.1900
15,60.5200,60.6100,65.4900,62.6100,68.0000,68.6600,69.2900
16,62.4700,63.3300,65.7500,61.6300,68.9100,69.5400,68.5300
17,60.8000,61.7100,63.6700,62.8100,69.5800,68.9500,68.6600
18,61.5900,62.5300,64.4600,63.5900,69.2200,69.0600,67.7500
19,61.6400,61.7700,62.1000,63.1600,69.6700,70.6400,69.1000
20,61.5800,62.3300,66.5900,62.0900,69.9200,68.8700,68.7000
21,61.4800,63.3200,64.4200,64.2100,70.8000,69.5500,69.0400
22,60.3800,62.6900,63.7300,63.8000,69.1200,69.1900,69.0200
23,60.3900,62.6000,64.1100,63.9400,69.3200,70.5800,67.9600
24,62.5500,62.5100,65.4800,63.0000,70.0200,69.5400,68.8100
25,62.4200,62.7200,66.0300,62.6200,69.7100,69.6400,68.9600
26,59.5000,62.0800,62.9100,62.7400,69.9200,70.2200,69.8400
27,62.8100,62.6500,65.0800,64.1400,69.8500,69.9000,68.8700
28,61.2500,62.8700,65.4400,64.7900,69.5800,69.3800,69.0100
29,61.6200,63.1400,64.7700,64.1700,70.5800,70.9200,69.2900
30,60.6700,61.2300,64.3600,62.9700,70.2000,69.6800,69.2200
31,62.1100,60.1900,65.9000,63.5700,69.9800,70.6000,69.5900
32,61.0400,62.9400,64.6500,63.7500,70.8900,70.4900,68.1000
33,63.2400,61.1900,65.4000,64.1800,70.3300,69.0100,68.9300
34,63.0300,63.1900,65.9300,63.2000,70.5300,69.2400,68.3000
35,63.0600,62.1200,66.7600,64.0400,70.2100,69.8500,70.0200
36,63.4100,61.0900,64.7400,64.4200,69.7800,70.4900,68.0700
37,60.7300,62.0700,65.7300,64.0100,70.5800,69.6100,69.3600
38,62.2300,62.3000,66.0000,62.4400,70.6900,70.2700,68.3400
39,63.1500,61.4300,65.1300,63.0400,69.8000,69.7400,68.8300
40,62.7900,62.1200,64.9000,63.8000,70.6600,70.3300,69.4400
41,63.6800,62.1900,66.2100,63.8600,69.2600,70.1100,68.9700
42,62.3900,62.2300,65.6100,63.8700,69.4500,70.2800,69.8200
43,63.3800,62.9000,65.7900,61.8300,70.2600,69.8300,69.0400
44,60.7900,60.8300,66.1800,63.4000,69.0700,69.9900,68.7900
45,62.1600,62.9800,65.6700,61.6500,68.7900,70.1000,69.7400
46,63.1400,61.8200,63.1600,63.8800,70.1500,69.9500,68.3100
47,63.1000,62.6200,64.8300,62.4400,69.9200,69.3500,68.4000
48,61.6800,61.3600,64.4800,63.5900,70.0200,69.5600,69.0500
49,62.3100,63.2800,65.7300,64.6100,68.1700,69.4200,69.2400
