epoch,magnitude_l1,magnitude_l2,bn_scale,fpgm,taylor,obdc,random
36,68.5900,69.6800,67.9600,66.3100,69.3800,70.1700,69.5300
37,67.0100,68.3100,67.3700,65.6700,70.5100,69.0000,69.3900
38,68.8500,68.5900,68.6700,66.5600,69.3600,69.9100,70.0600
39,69.1600,67.2700,67.2500,66.4300,71.0600,70.1100,67.4800
40,68.9900,68.5700,67.7500,66.2100,69.4100,70.1600,69.6000
41,68.6600,68.3300,68.1700,64.2700,70.7200,70.5300,69.1300
42,68.4300,68.0200,68.6800,66.1100,69.9000,69.8800,70.4100
43,67.7100,68.1500,68.8400,64.9400,68.1800,68.8000,69.2700
44,68.7900,68.2700,66.9100,63.9000,70.1300,70.2600,69.4700
45,68.4700,67.3400,66.7200,66.7000,68.0700,69.0400,69.3200
46,68.8300,68.7600,67.7000,66.3600,70.2700,70.7400,67.8500
47,68.8700,69.9300,67.9600,65.1400,69.4400,69.9500,69.1000
48,68.2900,67.7800,68.0900,65.9400,70.3800,70.4100,68.8700
49,68.4400,67.8800,68.5800,66.4200,70.1800,70.2500,70.0400
50,68.7200,69.0700,68.0400,67.6500,69.7300,70.1400,70.3000
51,67.9600,68.6200,68.7400,66.1200,70.1600,68.8200,69.6300
52,68.2800,67.4200,67.5000,65.2300,68.6800,70.1600,69.4900
53,67.5700,68.6900,68.4200,64.5400,70.5400,69.4800,68.4300
54,68.1000,69.0000,68.5700,64.6100,69.4800,69.6900,67.1600
55,68.1800,68.8100,67.6300,65.5500,70.6700,69.6900,69.9500
56,68.6000,68.8800,69.0800,66.7300,70.0500,71.3300,70.5200
57,69.8600,68.8400,67.3700,62.0000,69.3400,71.2400,69.1200
58,67.8200,68.3400,66.9300,65.3100,69.9900,70.5700,69.8900
59,67.8800,68.7000,67.6900,66.2400,70.1700,70.4600,70.2300
60,68.1800,67.6600,68.1200,64.3100,70.4500,69.1900,67.7700
61,73.7700,73.6800,74.5200,72.1500,75.3200,74.6500,75.0700
62,74.2800,74.0200,74.8500,72.4000,75.6300,75.1900,75.3300
63,74.4200,74.0000,74.7000,72.3400,75.7400,75.3800,75.8200
64,74.4900,74.3800,74.8500,72.7700,75.9500,75.7500,75.7600
65,74.7200,74.5700,75.1500,72.7300,75.9200,75.7500,75.9900
66,74.7900,74.2200,75.0100,72.8900,76.1700,75.6400,76.0900
67,74.7500,74.5400,74.9500,72.8900,76.2100,75.9800,75.9500
68,74.8500,74.3100,75.1200,72.9600,76.1300,75.9800,76.3700
69,74.7700,74.2700,74.9600,73.0300,75.9200,76.0900,76.0600
70,74.7900,74.5900,75.2100,72.9500,76.0800,76.1300,75.9700
71,74.9900,74.5100,75.1500,72.9900,76.1600,76.1500,76.2200
72,75.1200,74.6500,75.0900,72.8400,76.0100,76.1100,76.1300
73,75.2700,74.5900,75.0000,72.8300,76.1300,76.4000,76.0700
74,75.0300,74.4900,75.1600,72.9200,76.2400,76.3000,76.1700
75,75.2800,74.4800,75.0400,73.2600,76.1300,76.3900,76.2800
76,75.1100,74.4500,75.2300,73.1300,76.3700,76.4100,76.4200
77,75.2200,74.3500,75.2400,72.9900,76.0800,76.4700,76.3800
78,75.0700,74.4000,75.3700,73.3100,76.0800,76.4600,76.3400
79,75.2100,74.6100,75.2600,73.2000,76.3500,76.3300,76.1900
80,75.2900,74.7600,75.0600,73.0000,76.2500,76.4000,76.5600
81,75.4500,74.6300,75.3200,73.1800,76.1200,76.4800,76.3400
82,75.4100,74.8200,75.1500,73.1700,76.1800,76.5400,76.4100
83,75.3900,74.7400,75.2700,73.1400,76.2200,76.5300,76.3100
84,75.4500,74.6300,75.3100,73.2800,76.3300,76.6700,76.4200
85,75.4500,74.7900,75.2900,73.1500,76.3900,76.5100,76.3200
86,75.3500,75.0000,75.3800,73.0900,76.1800,76.4300,76.4500
87,75.4600,74.8200,75.2000,73.3000,76.1700,76.7100,76.4700
88,75.3900,74.8900,75.3400,73.1900,76.2400,76.6400,76.4400
89,75.2900,74.7700,75.2800,73.2500,76.2300,76.5400,76.4000
90,75.3600,74.7100,75.4300,73.0700,76.2300,76.4500,76.5900
91,75.3200,74.6100,75.2300,73.1100,76.2900,76.6600,76.3400
92,75.3900,74.7400,75.3000,73.1000,76.2000,76.6400,76.6000
93,75.4500,74.7300,75.4400,73.2600,76.2200,76.5300,76.4300
94,75.4300,74.6700,75.4400,73.2400,76.2100,76.5700,76.3900
95,75.3900,74.6800,75.3800,73.2600,76.1000,76.5900,76.4700
96,75.1100,74.6100,75.1900,73.1200,76.2500,76.5800,76.3000
97,75.4400,74.9400,75.5000,73.2700,76.2300,76.5800,76.5600
98,75.3000,74.5100,75.4000,73.3300,76.3900,76.5200,76.5600
99,75.3100,74.5900,75.3800,73.1500,76.2100,76.5100,76.3500
100,75.2900,74.8400,75.3900,73.3300,76.2700,76.5900,76.5100
