epoch,magnitude_l1,magnitude_l2,bn_scale,fpgm,taylor,obdc,random
1,69.2700,69.9700,67.8300,68.5300,67.9500,67.8800,65.1500
2,67.9200,67.5900,70.7500,67.7500,68.0700,69.9500,66.5600
3,70.4700,69.2000,68.6700,69.5800,68.8500,69.3700,67.7500
4,69.9000,69.5100,69.8100,67.8000,69.1500,68.0000,65.9300
5,68.1700,70.1700,68.5600,69.2300,70.1000,69.2100,68.2500
6,70.6200,69.2200,69.4600,68.9000,69.9500,69.4200,68.7100
7,70.9200,70.1100,70.3200,70.3100,70.6400,70.5000,70.1300
8,70.3700,68.5500,68.7200,69.0000,70.7700,71.3700,68.7600
9,70.5300,70.7600,71.6100,69.5700,70.4400,70.3900,69.3900
10,70.7600,71.3200,70.1800,70.8600,70.8300,69.0600,70.4300
11,70.2300,70.8300,70.5800,70.0800,71.2400,70.4900,69.2200
12,69.2700,71.3700,71.8700,70.4300,69.9300,69.9900,70.0400
13,69.7400,70.8600,71.6200,69.9200,71.4400,70.6600,69.3600
14,70.6500,71.2500,69.9900,69.7300,69.9600,70.6700,70.7500
15,71.3400,70.9900,70.8200,70.7200,71.1200,71.1300,70.5100
16,71.6100,69.0100,69.5400,70.8900,70.2000,71.2100,69.5700
17,70.4700,70.5700,71.2000,70.6600,71.8700,70.2000,71.2700
18,70.0400,70.3900,71.3500,71.0500,71.3500,70.4300,70.7700
19,70.3700,70.3800,70.5400,70.5700,69.8000,70.5300,72.0700
20,70.7500,71.6600,71.1100,70.6800,70.0400,71.2900,68.9700
21,70.7300,71.8300,71.1900,70.4900,70.5500,71.7100,69.9700
22,70.3300,70.6800,70.7000,70.6200,71.0900,71.6100,70.7300
23,70.8700,71.2200,70.0100,71.0100,71.0000,71.3400,69.7500
24,71.1000,70.1200,70.5000,69.8300,70.8100,70.7200,69.8700
25,71.1600,71.0700,70.8200,70.0400,71.2100,70.9600,70.7600
26,70.5500,70.7800,72.0300,70.6500,71.3700,71.8600,71.2400
27,70.4400,69.8400,71.0700,71.5800,71.5000,71.7300,69.8000
28,70.0400,70.2200,70.4800,70.0300,70.5100,71.8100,70.4700
29,70.2600,70.5200,71.4700,70.2800,71.0500,71.6500,69.9200
30,69.6300,69.8100,69.2500,69.9900,70.6600,70.7300,70.7400
31,69.7500,71.4300,70.9100,70.0000,70.8000,70.2600,70.8000
32,70.7700,70.3900,70.3600,70.6300,71.6800,71.1500,70.1000
33,69.4600,71.6200,70.7800,72.0700,69.3500,71.2000,71.0700
34,71.0600,70.6800,70.5800,71.3200,71.8900,71.7300,70.6800
35,70.3800,71.4800,70.9600,70.7800,70.2500,71.9400,70.8100
36,71.3400,71.9000,70.1600,72.0500,71.2200,72.0800,69.9600
37,70.7300,70.3700,70.0700,71.2700,71.3300,70.9800,70.9400
38,70.7400,71.1600,70.9200,71.2100,70.0000,70.3000,71.6800
39,70.9100,69.8000,71.4500,70.0000,71.0100,71.4500,70.8600
40,71.1600,70.6300,71.2500,71.1200,69.6900,70.5700,70.1600
41,70.0200,70.3800,70.3400,69.5400,70.8700,69.7000,71.2700
42,71.0200,70.6900,70.7200,71.6800,69.7200,70.4500,71.1300
43,71.6700,70.9800,70.6200,69.5100,69.4700,71.4600,71.1300
44,70.6100,69.3700,71.0300,71.0800,70.7000,69.9900,70.6700
45,69.5500,70.4800,69.5300,70.7200,70.2200,70.5500,69.8800
46,71.3000,71.2600,70.5200,71.3700,70.0100,71.0300,70.9400
47,71.4600,70.2600,70.6500,70.8200,72.3400,72.2200,70.8300
48,70.4300,71.2100,69.7600,70.6800,71.2000,71.0900,70.9500
49,70.6700,70.4500,70.8300,70.8600,72.3000,71.4800,69.8800
50,71.8000,70.5400,69.3200,71.4400,69.9600,70.8300,70.5600
51,72.0200,69.6000,70.9500,71.5100,70.9200,71.3700,71.8400
52,70.6900,69.5600,71.0100,70.6000,71.7200,69.7000,70.4600
53,70.4400,70.5000,69.6700,70.7100,70.5000,69.9000,70.0300
54,71.0300,70.6300,70.0700,70.9100,71.4400,71.5400,71.1000
55,71.1100,70.3700,70.8000,70.8400,71.1100,71.4200,71.1000
56,69.7700,70.8200,70.0800,70.8400,71.4400,70.6100,70.9600
57,70.7200,69.4000,70.5700,70.4000,70.4700,71.0500,69.9000
58,70.5600,70.5200,70.1800,70.2700,69.9100,70.0000,70.6800
59,71.4100,70.9300,70.5900,69.8100,71.5200,71.7600,70.7100
60,70.3500,69.9400,70.5800,70.8200,71.1500,71.0400,71.0400
61,75.6100,75.7600,76.0600,76.1400,76.3500,76.2100,75.7800
62,76.2500,76.2500,76.3700,76.5800,76.7700,76.5300,76.1700
63,76.4900,76.4800,76.4000,76.8200,76.8300,76.7000,76.4700
64,76.5700,76.6300,76.8100,77.2000,76.9800,76.9200,76.5400
65,76.8700,76.8000,76.9100,77.1000,77.1100,76.7800,76.8600
66,76.7300,76.9800,76.6300,77.1600,77.0400,76.8800,76.8000
67,76.7200,76.8700,76.8100,77.1500,77.1700,76.9800,76.7500
68,77.0300,77.0500,76.7200,77.3000,77.0000,77.0400,77.0500
69,76.8700,76.9000,76.9400,77.3200,77.2500,77.1400,77.0700
70,76.8500,76.9700,77.0400,77.3400,77.2900,77.1100,77.2900
71,76.9300,77.2100,76.9300,77.3600,77.2000,77.0500,77.2300
72,76.8500,77.1200,76.9200,77.1900,77.2600,77.2300,77.1000
73,77.0800,77.1400,76.9400,77.2700,77.4000,77.2300,77.1300
74,76.9900,77.1300,77.1300,77.6900,77.4500,77.2000,77.4000
75,77.1200,77.2200,77.0500,77.6400,77.5100,77.1900,77.3600
76,77.2200,77.3300,76.9800,77.5600,77.3200,77.2700,77.1800
77,77.1400,77.1900,77.1600,77.4900,77.4100,77.5200,77.2800
78,76.9100,77.1500,77.1100,77.5700,77.4900,77.3400,77.1300
79,76.9800,77.3800,77.2400,77.4800,77.4900,77.3600,77.4000
80,77.2900,77.2800,77.3700,77.6100,77.5200,77.6300,77.4800
81,77.2200,77.3700,77.2800,77.6300,77.5900,77.6800,77.2700
82,77.1300,77.4600,77.2300,77.6300,77.5800,77.5700,77.4600
83,77.1800,77.3800,77.0400,77.6500,77.5600,77.4900,77.2900
84,77.2300,77.4400,77.2400,77.6000,77.4900,77.5500,77.3000
85,77.2800,77.4700,77.4400,77.7500,77.4700,77.5600,77.3200
86,77.1600,77.3300,77.3600,77.6800,77.5100,77.3000,77.5100
87,77.1500,77.2800,77.5000,77.6100,77.6500,77.4500,77.3200
88,77.3900,77.5100,77.3700,77.6500,77.5200,77.4200,77.4100
89,77.2500,77.3500,77.4500,77.6700,77.6000,77.5400,77.2700
90,77.2300,77.3100,77.2400,77.6600,77.6400,77.5400,77.4200
91,77.3400,77.3100,77.2000,77.6200,77.5900,77.5300,77.3200
92,77.3300,77.5200,77.1500,77.5900,77.4900,77.5400,77.3500
93,77.3400,77.4500,77.2800,77.7000,77.6300,77.6000,77.3300
94,77.4500,77.4000,77.2500,77.6200,77.6100,77.4700,77.3200
95,77.4500,77.4100,77.2000,77.6700,77.7300,77.5700,77.4400
96,77.2200,77.5300,77.2700,77.7800,77.5300,77.6200,77.3400
97,77.3300,77.5400,77.2600,77.6700,77.5000,77.5300,77.3900
98,77.3000,77.4000,77.4200,77.6700,77.5800,77.6000,77.3800
99,77.2600,77.3100,77.3000,77.6900,77.7300,77.5200,77.3000
100,77.2900,77.5300,77.2700,77.5100,77.6300,77.6000,77.4400
