epoch,magnitude_l1,magnitude_l2,bn_scale,fpgm,taylor,obdc,random
38,69.4300,74.3300,74.6900,75.3100,74.7700,75.7500,74.8800
39,68.8400,75.5800,74.2500,75.9400,75.4100,75.6200,73.8900
40,68.7800,74.6400,75.4100,74.9900,74.8300,75.4100,74.8500
41,68.5000,74.5200,74.8700,75.0400,75.4500,74.8200,75.3700
42,69.3900,74.5000,75.1800,74.4900,74.6600,74.3900,75.1000
43,68.6000,74.6200,75.2300,74.7800,74.2600,76.9800,73.8000
44,69.0000,75.4100,74.4600,73.2800,75.7200,75.2200,74.5600
45,69.5700,74.1500,74.2200,74.6000,75.4100,75.3100,74.3000
46,69.3800,74.2000,74.7500,74.0700,75.3000,74.8700,75.8300
47,69.0300,74.3500,74.0300,74.0400,74.6700,75.5200,74.2000
48,68.1100,74.9400,74.2500,75.0200,75.7300,74.9500,74.5100
49,68.4600,73.7900,73.4500,74.3300,75.1600,74.5200,73.4900
50,69.1100,75.4800,74.8000,74.9900,74.2900,74.4700,75.5000
51,68.4300,74.4500,75.4100,74.9500,76.0200,74.6400,73.9200
52,68.7700,74.5900,74.7100,75.2800,76.2400,74.9400,74.2600
53,69.3000,75.3200,75.2000,75.5400,76.1700,74.0600,75.0000
54,68.0500,74.7100,74.8800,73.3500,75.4200,74.3300,74.1600
55,69.2100,75.1300,74.8300,75.1100,73.9700,74.4500,74.5500
56,68.2500,74.9600,74.3000,75.4100,74.7900,75.4200,74.6100
57,68.4900,75.7200,75.0200,75.1200,74.5400,74.4300,74.8200
58,69.7100,75.6900,73.9600,75.3500,74.5100,74.9000,73.8600
59,68.9500,74.8000,73.6600,74.7800,75.2500,75.0000,74.2700
60,67.9300,74.2700,75.7200,75.1500,75.0600,74.6800,74.3000
61,73.2000,79.2400,79.3800,79.6100,79.3600,79.2400,78.7700
62,73.8900,79.6700,79.7000,79.6600,79.7100,79.6300,78.9900
63,73.5900,79.6600,79.8200,79.7700,79.9500,79.7500,79.1400
64,74.0400,80.0300,80.1400,79.8100,79.9000,79.6500,79.5100
65,73.8900,79.9800,79.8800,79.7600,80.0800,79.9000,79.5300
66,73.8800,80.0700,79.9900,79.8200,80.0200,80.0100,79.4600
67,74.1500,80.2500,79.9400,79.7900,80.1400,79.8600,79.5000
68,73.9400,80.2100,80.1300,79.9300,80.2300,80.0400,79.6100
69,74.0700,80.1200,79.9900,79.8800,80.3100,79.9900,79.5100
70,74.1400,79.9900,80.0600,79.8800,80.3400,79.9600,79.8400
71,74.3700,80.0600,80.1900,80.0100,80.3400,80.0900,79.8200
72,74.0400,80.1600,80.0700,79.8000,80.5300,80.1000,79.7100
73,74.3100,80.2500,80.0800,80.0300,80.3600,80.3000,79.8600
74,74.0600,80.5100,80.1000,80.0200,80.4400,80.1000,79.8400
75,74.3500,80.2700,80.3400,79.8900,80.4900,80.0200,80.0300
76,74.1800,80.1800,80.0800,79.8600,80.2800,80.0800,79.8600
77,74.2800,80.3400,80.1800,80.0900,80.5800,80.1500,80.0000
78,74.2600,80.3600,80.0900,79.8100,80.4400,80.1900,79.9400
79,74.2400,80.3400,80.4300,79.9500,80.4200,80.4000,79.9200
80,74.3800,80.3600,80.2300,80.2200,80.3400,80.1900,79.8700
81,74.3900,80.3200,80.2600,80.1000,80.4800,80.4100,80.0000
82,74.3000,80.2300,80.2900,80.0100,80.6100,80.2800,79.6800
83,74.2300,80.3100,80.2200,79.9900,80.4200,80.3300,79.7800
84,74.3900,80.3700,80.1700,80.0400,80.5900,80.3300,79.7300
85,74.4500,80.4500,80.2200,80.2200,80.5400,80.1800,79.9700
86,74.2900,80.3700,80.2800,80.0900,80.4600,80.1800,79.9900
87,74.4600,80.4300,80.2500,80.1400,80.5400,80.3800,79.8400
88,74.4400,80.4900,80.3000,80.0900,80.6400,80.2000,80.0800
89,74.3800,80.4100,80.3200,80.0500,80.4900,80.4100,79.8500
90,74.5000,80.4600,80.2300,79.9700,80.6200,80.3500,79.9100
91,74.4100,80.3200,80.2200,80.0700,80.4000,80.2200,79.7900
92,74.4400,80.3800,80.2000,80.2000,80.3900,80.3800,79.9200
93,74.2400,80.4500,80.2800,80.0200,80.4500,80.2800,79.8600
94,74.3800,80.5000,80.3800,80.2200,80.4000,80.3100,79.9300
95,74.4800,80.4000,80.4000,80.1400,80.5600,80.3600,79.9800
96,74.4900,80.5800,80.4200,79.8900,80.4900,80.2900,79.9700
97,74.4800,80.5500,80.3000,80.0500,80.7200,80.4500,80.0100
98,74.3900,80.2600,80.4300,80.0600,80.6000,80.4300,79.9500
99,74.4000,80.4900,80.4100,80.1500,80.3900,80.3800,80.1000
100,74.4700,80.5400,80.4700,80.1800,80.6100,80.3400,80.0500
