epoch,magnitude_l1,magnitude_l2,bn_scale,fpgm,taylor,obdc,random
1,61.3400,59.4700,58.6200,57.4000,65.2000,65.0100,60.4100
2,65.0600,64.4700,64.9000,63.7100,67.2300,66.3400,64.8600
3,67.2300,65.6200,65.8200,63.8700,67.8400,66.1800,66.3900
4,65.2900,63.8200,64.2100,60.7500,68.2200,68.0800,65.7400
5,66.9600,67.2700,66.6200,67.3000,66.9100,69.2400,66.5400
6,67.0300,67.7900,68.2100,65.1400,68.2800,68.2000,68.3500
7,67.3600,67.3800,67.0000,68.9700,69.3200,68.9300,68.5000
8,67.1900,65.3700,67.2100,66.7900,69.1600,69.5900,68.0400
9,70.0900,69.3000,67.3600,68.9500,69.7300,69.6500,69.2500
10,68.5600,67.5900,67.9600,67.8000,67.9800,68.8700,68.9000
11,69.1700,67.2300,66.4700,69.0100,70.0100,70.5800,69.2600
12,68.1900,69.0300,67.6900,67.9200,69.5800,70.4900,69.0400
13,69.1100,67.4000,66.0300,69.0300,69.6100,70.0800,69.2800
14,69.7100,69.0900,69.7200,69.3300,70.6100,70.5500,69.2100
15,68.9400,69.0000,68.4800,68.9900,69.7500,69.4600,68.8600
16,68.1100,68.0100,68.7400,68.3500,69.2800,71.3400,69.1200
17,68.5800,68.8000,68.8900,69.0500,70.6500,69.8300,68.5700
18,70.3700,67.5000,68.9400,68.8700,68.8600,69.8800,68.9000
19,68.2200,69.0700,68.7200,69.2700,70.0900,71.5300,70.0200
20,69.9200,68.1800,70.3000,67.4400,70.4100,70.4100,68.4400
21,69.5200,69.9700,69.1800,69.2400,70.1800,69.5200,69.8400
22,69.2800,68.6000,69.5800,69.3500,69.9400,70.7700,69.8000
23,69.2400,68.0000,70.4100,68.8500,70.3400,69.5800,68.9100
24,68.6900,68.1100,69.2100,68.2100,70.5700,70.7800,70.5200
25,69.2600,68.6000,70.0900,69.6500,71.2300,70.3000,70.9700
26,68.3400,69.3300,68.9800,69.2000,69.9200,70.6400,70.7000
27,70.1800,69.1800,70.1800,70.2600,69.9700,70.2100,68.6100
28,70.1500,70.2000,69.7100,70.2400,71.1300,71.3400,69.6900
29,69.4500,68.6900,68.4700,68.6500,69.9300,70.8100,69.5600
30,68.9900,70.1600,68.8500,69.1600,69.6700,71.5200,69.8100
31,69.7000,69.6100,68.0800,68.6100,71.4200,71.2400,70.1100
32,70.2900,68.3700,68.3800,69.7400,69.5800,70.7500,71.0500
33,69.5300,68.1900,70.9900,69.2100,69.8600,70.5400,69.6900
34,68.4500,69.1600,70.2400,69.0100,70.4900,70.6100,69.7600
35,69.5800,69.8900,68.2500,69.3800,69.7500,70.5500,69.6300
36,70.3300,69.5000,69.9600,70.3800,70.3500,70.8800,70.9200
37,70.5700,70.6200,70.4200,70.3900,69.5300,69.8800,70.9900
38,68.5500,68.9400,71.0500,69.4900,70.5800,70.6500,69.9400
39,69.4000,67.7100,68.0100,68.9700,69.8800,71.0600,69.8900
40,71.2500,70.0800,70.4300,69.4400,71.2600,71.4700,70.6500
41,70.3200,69.0400,68.9900,68.7800,70.6500,70.4500,70.2700
42,71.2100,69.4100,69.2800,69.9500,71.0300,70.3700,70.7500
43,69.3400,68.7900,68.9700,69.5000,70.0200,70.2200,69.5500
44,70.0900,68.6100,69.6800,69.9200,71.0600,69.9700,70.6300
45,70.1700,68.0900,69.3500,68.8100,70.2000,69.9900,71.2400
46,69.6000,69.9200,69.8000,69.3300,71.1400,71.5200,69.8600
47,69.0900,68.9100,69.4400,69.7300,70.5600,71.2400,69.7200
48,69.4800,69.5500,69.3600,68.7500,70.7000,70.4400,68.6600
49,69.5300,69.3500,68.8200,69.1700,70.8100,70.0900,70.0700
50,68.9200,68.9700,69.6700,69.0200,70.9900,70.6000,70.4500
51,68.9500,68.3600,70.7500,69.7900,69.0200,70.9100,69.9900
52,69.8700,68.8400,69.4700,70.8100,71.0000,69.7300,70.3500
53,69.4400,68.8100,69.8500,69.1000,70.5400,71.2100,70.1200
54,70.8500,68.9900,69.9500,67.8000,70.9300,69.8000,70.1300
55,69.4800,69.3600,68.8000,68.9900,70.7700,70.8900,70.3600
56,68.5300,68.4600,69.5600,69.6700,70.7200,70.7200,70.5700
57,70.5400,70.3900,69.4100,69.0600,70.7800,71.5400,70.7900
58,70.5000,68.9800,70.2100,69.0400,71.5200,69.4100,69.9400
59,69.5800,69.7100,68.9300,70.3100,71.4700,69.5200,69.9600
60,70.9700,68.0600,69.7700,67.7800,68.9400,70.3000,70.7100
