epoch,magnitude_l1,magnitude_l2,bn_scale,fpgm,taylor,obdc,random
74,68.3900,72.5100,73.4200,75.8800,78.0300,77.6800,75.9900
75,68.4800,72.3800,73.8000,76.0100,78.2900,77.6800,76.1000
76,68.5600,72.2900,73.4600,76.0600,78.0800,77.5400,76.1200
77,68.5500,72.0200,73.6000,75.9200,78.3500,77.4100,75.8800
78,68.2900,72.4400,73.5800,75.9800,78.2800,77.5200,76.1700
79,68.0800,72.3200,73.5900,76.0300,78.1300,77.7300,75.9700
80,68.3700,72.5400,73.5500,75.9100,78.4100,77.3300,75.9500
81,68.5000,72.6700,73.5500,76.0400,78.3300,77.5500,76.0700
82,68.6200,72.4400,73.5600,76.1300,78.4500,77.6100,76.2200
83,68.6700,72.5500,73.5300,75.9500,78.5000,77.5000,76.2000
84,68.4100,72.7000,73.6000,76.0100,78.4600,77.4500,76.1100
85,68.6900,72.6400,73.5800,76.0000,78.3900,77.7200,76.2900
86,68.5000,72.4800,73.7400,76.0600,78.4200,77.5900,76.3700
87,68.5500,72.5400,73.6600,76.0300,78.6100,77.6600,76.1400
88,68.6300,72.5100,73.8100,76.3700,78.3900,77.7400,76.4000
89,68.5500,72.5600,73.6900,75.9900,78.5100,77.6200,76.3000
90,68.5500,72.5300,73.7200,76.1400,78.5700,77.5800,76.2100
91,68.3600,72.5700,73.7200,76.0600,78.3200,77.6400,76.1400
92,68.6300,72.7200,73.9000,75.9600,78.6800,77.7000,76.4100
93,68.4800,72.5400,73.6700,75.9300,78.4900,77.7000,76.2900
94,68.6800,72.6200,73.8800,76.1200,78.6300,77.6500,76.2600
95,68.3900,72.5800,73.7200,76.2200,78.3400,77.5400,76.3100
96,68.4100,72.5000,73.7400,76.1200,78.2500,77.9600,76.4300
97,68.4900,72.4100,73.6200,76.1300,78.4700,77.7000,76.3300
98,68.5200,72.6200,73.5400,76.0600,78.4800,77.6100,76.2900
99,68.3600,72.5000,73.4600,75.9200,78.4500,77.5200,76.1900
100,68.4600,72.4500,73.7900,76.0800,78.4300,77.6000,76.2400
