epoch,magnitude_l1,magnitude_l2,bn_scale,fpgm,taylor,obdc,random
67,70.1600,70.0000,68.3100,65.3900,74.3000,73.7800,74.8800
68,70.2900,69.9300,68.7600,65.4900,74.3100,73.7500,75.0400
69,70.4100,69.6100,68.4400,65.6100,74.2800,73.6700,74.9100
70,70.2500,70.0100,68.4600,65.4500,74.1600,73.7200,75.1000
71,70.4800,70.1300,68.3500,65.5800,74.3700,73.7500,74.9300
72,70.3800,69.7900,68.2200,65.4500,74.3400,73.5100,75.0500
73,70.4800,69.7300,68.5700,65.5000,74.0200,73.7500,75.1200
74,70.2200,69.7000,68.3700,65.3700,74.1800,73.7500,75.1200
75,70.2100,69.8100,68.4300,65.4400,74.1900,73.6900,75.1900
76,70.1600,69.8500,68.3800,65.7100,74.1200,73.4400,75.1200
77,70.4500,69.5900,68.3900,65.4400,74.0000,73.3800,74.9700
78,70.4900,69.8000,68.4400,65.3000,74.2800,73.5200,75.1600
79,70.2500,69.7300,68.2000,65.2300,74.2100,73.6500,75.1800
80,70.2900,69.4100,68.4300,65.4300,74.3000,73.9100,75.1100
81,70.4800,69.4400,68.2200,65.8500,74.2500,73.6700,75.0300
82,70.4300,69.4700,68.3800,65.5500,74.1800,73.8400,75.0600
83,70.4500,69.5000,68.2400,65.5100,74.0800,73.9900,75.1600
84,70.3200,69.5500,68.4700,65.7100,74.2200,73.9100,75.2600
85,70.4600,69.6800,68.5600,65.5500,74.3800,74.0900,75.2900
86,70.3200,69.7000,68.4800,65.4800,74.2700,73.8000,75.0300
87,70.4000,69.7100,68.5100,65.6100,74.2800,73.8800,75.1700
88,70.3900,69.7900,68.6600,65.9300,74.3000,73.9200,75.0700
89,70.4000,69.6000,68.5400,65.5700,74.2800,73.9600,75.1300
90,70.2800,69.5700,68.6200,65.5800,74.2800,73.9600,75.2300
91,70.4500,69.5400,68.1900,65.4400,74.2200,73.9100,75.1600
92,70.3700,69.6500,68.6400,65.9300,74.1800,73.8900,75.1400
93,70.4100,69.5900,68.6500,65.7500,74.2400,73.6100,75.0900
94,70.4800,69.5200,68.6300,65.8600,74.3000,74.0100,75.2300
95,70.5500,69.7400,68.5500,65.5500,74.2600,73.7500,75.2800
96,70.5000,69.7100,68.6600,65.5400,74.2300,73.8400,75.1700
97,70.4900,69.7100,68.8100,65.7300,74.2800,73.6900,75.2100
98,70.4800,69.4900,68.7300,65.9000,74.3200,73.8100,75.1700
99,70.4200,69.6900,68.6000,65.4500,74.3100,73.7200,75.3300
100,70.4200,69.7600,68.6100,65.7300,74.3500,73.8600,75.2200
