epoch,magnitude_l1,magnitude_l2,bn_scale,fpgm,taylor,obdc,random
61,66.1800,65.9200,67.7600,66.4900,73.5900,73.7600,72.5700
62,66.6900,66.4600,68.0400,66.7800,74.0400,73.8200,73.0300
63,66.7900,66.6400,68.1500,66.6400,74.1900,73.9500,73.3100
64,66.6300,66.6100,68.3800,66.8400,74.2800,74.0600,73.6400
65,67.1200,66.6300,68.2200,67.0600,74.1800,74.2200,73.5800
66,66.9200,66.9500,68.1600,67.2300,74.3900,73.9900,73.3000
67,67.1300,66.6900,68.2500,67.0100,74.0600,74.1300,73.6100
68,67.1200,66.9300,68.3700,67.2300,74.1900,74.1200,73.5900
69,67.2100,67.2000,68.1400,67.0500,74.3300,74.1900,73.6100
70,67.3600,66.8100,68.1000,67.3400,74.3000,74.0200,73.9100
71,67.2900,66.8800,68.4900,67.1200,74.5000,74.3000,73.8500
72,67.4600,67.1800,68.2000,67.1700,74.3300,74.3200,73.6700
73,67.3800,67.0800,68.4700,67.4400,74.2600,74.3000,73.6600
74,67.2000,67.1000,68.3200,67.3600,74.3000,74.3800,73.6400
75,67.0600,66.9800,68.4100,67.1600,74.4200,74.5800,73.5800
76,67.3800,67.1500,68.4200,67.4700,74.1600,74.5600,73.7700
77,67.4500,66.8500,68.5300,67.2100,74.1500,74.4800,73.8800
78,67.4800,66.8300,68.4600,67.3200,74.1600,74.3100,73.9200
79,67.3800,67.1600,68.5300,67.5100,74.3500,74.4700,73.6700
80,67.1600,66.8500,68.5300,67.6200,74.3300,74.6000,74.0400
81,67.3300,66.9500,68.5900,67.5700,74.3300,74.6700,73.9700
82,67.2900,66.9800,68.6500,67.4700,74.3400,74.4700,73.9600
83,67.2500,66.9100,68.7200,67.4200,74.2900,74.6300,73.7100
84,67.3900,66.9400,68.7300,67.5100,74.3800,74.5200,74.0500
85,67.2700,66.8900,68.7600,67.5400,74.2800,74.5600,73.8800
86,67.4500,66.9300,68.8800,67.4600,74.4300,74.5700,73.8400
87,67.1300,66.7100,68.6100,67.4700,74.4000,74.4000,73.9700
88,67.5200,67.0200,68.7300,67.3700,74.3600,74.3700,74.0400
89,67.3300,67.0000,68.5400,67.5400,74.4100,74.5500,73.9700
90,67.1900,66.8000,68.4000,67.4800,74.2800,74.5900,73.9700
91,67.3000,66.7100,68.5600,67.4600,74.2200,74.5600,73.9100
92,67.4300,67.0300,68.8100,67.5800,74.3500,74.4200,73.8400
93,67.3700,66.8900,68.6000,67.6100,74.2900,74.5800,74.0700
94,67.3500,67.0600,68.7800,67.4200,74.2700,74.4100,73.8900
95,67.4000,66.9900,68.5300,67.5600,74.3500,74.4600,73.9000
96,67.5000,66.8400,68.5800,67.4700,74.2800,74.5100,73.9500
97,67.3400,66.8700,68.5900,67.7100,74.3300,74.3600,73.8600
98,67.2800,66.9700,68.5600,67.4800,74.2500,74.4300,73.9000
99,67.5400,66.8100,68.7200,67.5200,74.4300,74.3800,73.8600
100,67.5000,66.8200,68.7900,67.6300,74.2500,74.5300,73.9800
