epoch,magnitude_l1,magnitude_l2,bn_scale,fpgm,taylor,obdc,random
77,80.8200,80.5000,80.7400,80.6200,80.7000,80.8300,80.4400
78,80.7500,80.4600,80.7500,80.6700,80.7800,80.7100,80.5100
79,80.6300,80.3500,80.7200,80.6600,80.7000,80.7800,80.4800
80,81.0000,80.6800,80.7200,80.6900,80.5900,80.7500,80.6600
81,80.9400,80.7200,80.9600,80.8200,80.5300,80.8300,80.8100
82,80.7500,80.6500,80.9500,80.6900,80.6700,80.7200,80.7400
83,80.7900,80.6000,80.7200,80.7500,80.6400,80.7700,80.5600
84,80.7800,80.6500,80.8100,80.7700,80.6800,80.7100,80.6300
85,80.8400,80.7000,80.7700,80.7300,80.6800,80.8100,80.7200
86,80.9000,80.6500,80.8900,80.9200,80.7600,80.7700,80.5900
87,80.8400,80.7300,80.7800,80.7700,80.7800,81.0500,80.6300
88,80.9700,80.7900,80.9300,80.8900,80.7400,80.8600,80.7500
89,80.8800,80.6300,80.8500,80.7600,80.6700,81.0100,80.7200
90,80.9300,80.7300,80.8200,80.7400,80.8600,80.9600,80.7900
91,80.7800,80.7100,80.8100,80.7500,80.6700,81.0100,80.6200
92,80.9000,80.7000,80.8000,80.8500,80.9000,80.8700,80.7500
93,80.9300,80.7000,80.7800,80.8300,80.7000,80.8800,80.7200
94,80.9300,80.7100,80.9000,80.8700,80.7600,80.9200,80.7100
95,80.8400,80.8100,80.8200,80.8800,80.5800,80.9400,80.7100
96,80.9200,80.7500,80.8000,80.9100,80.6900,80.8800,80.7300
97,80.9000,80.7800,80.9800,80.7900,80.7600,80.9300,80.6500
98,80.9600,80.6800,80.8000,80.8100,80.8000,81.0700,80.7600
99,80.8900,80.5100,80.6800,80.8300,80.7600,81.0100,80.7700
100,80.9000,80.7400,80.9100,80.8200,80.5600,80.9500,80.7700
