epoch,magnitude_l1,magnitude_l2,bn_scale,fpgm,taylor,obdc,random
38,67.9400,68.5000,68.9800,69.1800,69.4900,69.7000,69.1700
39,67.9500,68.8300,67.9500,66.6600,71.1100,68.5800,69.7900
40,68.0900,67.4700,68.5000,67.1600,70.4100,68.5900,71.1400
41,69.0100,69.2600,68.0700,69.6200,69.5600,69.5700,70.6300
42,69.5400,69.1500,69.1400,68.8800,70.7200,69.0400,70.0900
43,67.3500,68.3300,65.7000,67.5300,68.9500,69.6900,69.7100
44,67.5400,69.6400,67.0100,68.8200,68.1900,70.0200,69.5900
45,67.1400,69.8400,67.6400,68.9500,69.9400,70.4100,69.0800
46,68.4900,69.4400,68.2100,67.8800,68.4200,69.7000,70.2300
47,68.2800,68.7900,68.7900,68.4700,70.6100,68.6800,68.6900
48,67.5400,68.0700,68.3800,68.6800,69.8300,69.6100,71.1700
49,68.2600,68.2400,67.4000,69.1000,69.2500,69.9800,68.9800
50,67.9100,67.2500,68.3500,70.0600,69.3700,69.2800,70.2600
51,69.4300,68.7000,68.5900,69.4600,69.7200,69.9300,68.9000
52,66.0400,67.1300,66.8800,69.4300,69.6200,68.0000,70.0700
53,65.5900,68.6500,66.0300,69.6300,69.1000,69.1900,68.3600
54,67.4500,69.2300,66.0400,68.3800,70.0100,70.1000,68.2700
55,68.2500,68.1000,66.7100,68.5800,67.6600,68.7800,69.4000
56,68.0100,67.7900,67.7400,69.2400,70.1600,68.6600,69.1500
57,67.0700,68.1300,67.6600,68.8900,69.5100,69.0400,68.0300
58,69.4700,68.6100,69.1500,69.7500,69.5500,69.1700,70.1200
59,68.9100,67.0200,68.3300,68.4100,70.3600,69.1600,69.8500
60,68.0100,67.0300,67.2800,69.2700,69.6400,69.0000,69.3400
61,74.1600,73.9000,73.7800,75.0700,75.5000,75.4500,74.9900
62,74.5800,74.6200,74.2500,75.1800,75.9900,75.7300,75.5600
63,74.6700,74.7000,74.3600,75.1400,75.9200,75.8700,75.6500
64,74.8400,74.8200,74.5400,75.5000,76.1300,76.0400,75.9100
65,74.9200,74.9700,74.6100,75.5000,76.0900,76.1400,76.0800
66,74.8800,75.0200,74.6900,75.3300,76.0900,76.2800,76.1200
67,75.0400,74.8300,74.9000,75.7500,75.9500,76.3100,76.3100
68,74.9000,75.0400,74.9700,75.7500,75.9800,76.3900,76.3100
69,75.0600,75.0900,74.9900,75.8500,76.2200,76.2200,76.4400
70,75.0700,75.2500,75.0400,75.7200,76.1300,76.3100,76.6500
71,74.9500,75.3300,74.9900,75.7200,76.1000,76.1300,76.4400
72,75.0000,75.1800,75.3600,75.5600,76.2500,76.3200,76.6600
73,75.1900,75.1400,75.2600,75.7800,76.3100,76.5400,76.5500
74,75.2900,75.2500,75.1600,75.9200,76.3700,76.6400,76.6000
75,75.0500,75.3100,75.0700,76.0300,76.2800,76.4300,76.7500
76,75.0700,75.0500,75.1200,75.8200,76.2400,76.3600,76.5900
77,75.0400,75.1500,75.2000,75.8500,76.4600,76.5500,76.6400
78,75.1500,75.2500,75.3700,75.9800,76.3700,76.3400,76.8500
79,75.1700,75.4000,75.2600,75.7800,76.4700,76.4300,76.5500
80,75.5100,75.4300,75.5700,76.0800,76.4100,76.3100,76.6800
81,75.4000,75.4400,75.2800,76.1600,76.2900,76.4300,76.9800
82,75.3700,75.4400,75.4200,75.9900,76.4200,76.5100,76.7900
83,75.3400,75.2800,75.3900,75.9900,76.5400,76.4800,76.7800
84,75.3100,75.4200,75.3500,76.0200,76.4800,76.3600,76.9200
85,75.6500,75.3300,75.4800,75.9400,76.4400,76.5200,76.7200
86,75.4700,75.3700,75.3900,76.1500,76.3700,76.5400,76.8700
87,75.3700,75.4300,75.4000,76.0900,76.3900,76.5900,76.9900
88,75.4600,75.4500,75.3300,76.3100,76.4200,76.3900,76.9500
89,75.3200,75.4000,75.3800,76.0400,76.4300,76.3700,77.0700
90,75.3800,75.3300,75.3300,76.0400,76.6300,76.4900,77.0000
91,75.3300,75.3200,75.3600,75.9400,76.6200,76.4400,76.9500
92,75.2800,75.3900,75.5300,76.0500,76.5800,76.3900,77.0500
93,75.3600,75.4500,75.3900,76.0000,76.3200,76.4300,76.9400
94,75.2600,75.3100,75.3800,76.1100,76.4900,76.5200,77.1900
95,75.4000,75.4100,75.4500,76.0900,76.6100,76.5800,77.0000
96,75.4600,75.4600,75.4000,76.0900,76.6500,76.4600,76.9600
97,75.4200,75.4700,75.4800,75.9800,76.5700,76.4800,76.9700
98,75.4100,75.4600,75.4500,76.3000,76.6200,76.5500,77.0700
99,75.5100,75.3600,75.4000,76.0100,76.5800,76.5100,76.9900
100,75.4000,75.5000,75.4900,76.0900,76.4600,76.6200,77.1400
