epoch,magnitude_l1,magnitude_l2,bn_scale,fpgm,taylor,obdc,random
1,71.2400,71.6600,75.2000,72.2600,71.4600,72.5800,70.1900
2,71.3800,71.3400,69.8200,71.0900,72.2700,70.8200,70.7300
3,72.0300,70.8200,70.3100,70.8800,72.3900,71.2600,70.5100
4,71.9400,71.1800,71.1700,71.4900,71.4800,70.6700,71.2200
5,70.9100,71.1600,69.7500,71.8100,72.0500,71.2900,71.3000
6,71.3200,70.0400,71.1200,70.7400,71.9600,71.6300,70.9400
7,72.3100,72.4500,72.2500,72.1100,71.9000,71.6400,72.3100
8,70.8900,71.0800,71.0500,71.5600,72.1500,71.6600,71.5700
9,72.4600,72.5800,71.7700,72.4500,72.2500,71.1800,72.6200
10,71.8800,73.7900,71.9200,70.9600,72.1100,70.9800,71.5700
11,71.4100,71.7700,70.3600,70.5600,72.0000,71.3900,71.6000
12,72.0600,70.4700,72.1000,70.8800,70.9700,71.2500,71.3800
13,70.9700,71.9800,69.8700,71.2800,71.5600,71.7200,71.6700
14,72.1100,71.5900,71.3600,71.7900,70.6000,71.0700,71.7100
15,71.1400,71.9800,71.4500,71.1900,71.5000,70.4600,72.0300
16,70.3900,71.9500,71.7200,71.4500,71.2000,70.9600,70.3400
17,71.4100,71.2800,72.2200,70.8600,71.3200,72.3700,72.3800
18,70.8200,70.9700,71.5700,70.6900,71.3900,72.1700,69.6300
19,70.8500,71.7100,71.9200,71.3000,71.6600,71.2100,71.2000
20,71.6700,71.6200,70.6700,71.8900,70.5300,70.7300,71.8300
21,70.6000,70.8100,72.2200,71.9400,70.7900,71.1800,71.0000
22,70.9000,71.0700,70.6100,70.3500,70.5000,70.3600,71.0800
23,70.9500,70.9600,71.8900,71.6600,69.9800,71.0300,70.8500
24,71.9600,70.0900,70.9900,70.9100,71.3800,71.6100,71.2800
25,70.3500,69.8800,72.6200,72.1500,71.1600,69.9000,71.0200
26,71.5700,72.3800,71.4800,71.7100,71.0300,70.9900,70.6000
27,70.9200,70.8700,71.0500,69.9000,72.6300,70.0600,71.2400
28,71.3800,71.5000,71.0800,71.7000,71.0900,71.4200,71.6300
29,70.5400,69.9700,71.1900,71.3300,71.8400,70.7500,69.8900
