epoch,magnitude_l1,magnitude_l2,bn_scale,fpgm,taylor,obdc,random
86,76.8000,76.7600,77.0100,76.8300,76.9000,77.1200,76.7800
87,77.0100,76.8600,76.9700,76.7200,77.0800,77.1100,76.9100
88,76.9000,76.8300,77.0400,76.7500,77.0500,77.0800,76.9300
89,77.0000,76.9300,76.9400,76.6300,77.0300,77.0400,76.8800
90,76.8800,76.8100,76.9800,76.7600,77.0700,77.2200,76.6800
91,76.7200,76.8100,77.0100,76.7200,77.0900,77.2200,76.8500
92,76.9400,76.9300,76.9800,76.8800,77.1400,77.1400,76.9100
93,76.9800,76.8400,77.0700,76.7000,77.1300,77.1800,76.7000
94,76.8700,76.8800,77.0400,76.6600,77.0300,77.1700,76.8300
95,76.8900,76.8000,77.0300,76.8400,77.1200,77.2400,76.9600
96,76.7500,76.8200,77.0600,76.6900,77.0300,77.0200,76.8500
97,76.9600,76.8500,77.1200,76.6700,77.0800,77.2700,76.9600
98,76.9700,76.8400,77.0000,76.6500,77.0600,77.2200,76.8700
99,76.8200,76.8400,77.0800,76.8600,77.0700,77.0800,76.8500
100,76.6900,76.8300,77.0500,76.9500,77.1900,77.0300,77.0800
