epoch,magnitude_l1,magnitude_l2,bn_scale,fpgm,taylor,obdc,random
76,73.5700,74.1300,74.1200,73.5300,75.8900,75.6200,76.3700
77,73.8500,74.2500,74.0000,73.4600,75.9700,75.6500,76.4000
78,73.8000,74.2500,74.4300,73.5000,76.1700,75.3300,76.3800
79,73.5900,73.8900,74.1000,73.3200,76.0400,75.4300,76.3600
80,73.9300,74.1700,74.3000,73.7900,75.9900,75.2700,76.4100
81,73.9600,74.2000,74.1900,73.7200,75.9300,75.3800,76.4100
82,73.7400,74.0800,74.2200,73.6900,76.0800,75.6900,76.3100
83,73.8000,74.0300,74.1700,73.4700,76.0500,75.4800,76.2400
84,73.8000,74.1000,74.2800,73.4800,76.2400,75.6100,76.2900
85,73.8800,74.3500,74.3100,73.6500,76.1500,75.4700,76.2700
86,73.9400,74.2100,74.4100,73.6200,76.1700,75.4700,76.2800
87,73.9700,74.2500,74.3100,73.6200,76.0400,75.4200,76.3100
88,73.9700,74.2900,74.3800,73.6700,75.9800,75.6900,76.5000
89,73.8000,74.1800,74.3800,73.6600,76.1600,75.5000,76.2000
90,73.9800,74.2500,74.2800,73.7700,76.2000,75.5500,76.3500
91,73.6400,74.1700,74.2500,73.7600,76.0500,75.5800,76.2500
92,73.9200,74.1900,74.3300,73.7100,76.2300,75.4500,76.3600
93,73.7600,74.1700,74.2600,73.7000,76.1500,75.3400,76.2600
94,73.8500,74.2100,74.2300,73.5900,76.0700,75.5400,76.3100
95,73.7000,74.2900,74.1400,73.5400,76.2000,75.5300,76.3000
96,73.7300,74.2400,74.3300,73.8300,76.0400,75.5700,76.1400
97,73.7800,74.3400,74.3500,73.6900,76.2600,75.4700,76.3400
98,73.8800,74.2000,74.2900,73.8500,76.3600,75.4000,76.2900
99,73.8700,74.0900,74.1100,73.6100,76.3200,75.4800,76.3600
100,73.9700,74.2100,74.4800,73.8800,76.0900,75.6400,76.5100
