epoch,magnitude_l1,magnitude_l2,bn_scale,fpgm,taylor,obdc,random
28,75.7000,75.3100,74.3400,75.9300,75.2900,76.3700,75.4100
29,76.4000,75.3200,75.9300,75.4300,75.5500,76.2600,74.2200
30,74.3600,76.5500,75.2500,75.7100,75.1500,73.2900,74.9300
31,75.4000,75.9500,76.0400,75.1600,76.2500,76.0100,75.1100
32,76.3100,76.9900,75.9700,74.6800,75.0300,77.1600,75.3800
33,75.9300,75.9200,74.8400,74.4800,74.7200,76.0400,74.7000
34,76.0100,75.6100,75.6100,75.6100,75.3400,75.7400,75.3200
35,74.4500,75.4800,74.5100,75.5500,74.9400,75.5300,74.3000
36,76.2400,75.0000,75.5300,75.8000,75.7700,75.9200,75.3500
37,76.1300,76.1800,75.6600,75.7700,75.5900,75.4800,75.1700
38,75.0500,76.8300,76.0200,75.1000,76.0300,74.6500,75.8600
39,75.3700,75.4400,74.4000,75.4200,75.1200,76.6100,75.3600
40,74.6700,75.9600,75.9900,75.4300,75.1600,75.2300,74.7400
41,75.6800,75.6100,75.4600,75.1000,74.8000,75.0500,76.2000
42,76.1700,75.3900,76.2300,75.2400,74.5700,75.9300,74.7700
43,75.3600,75.4100,75.0200,75.5800,75.4800,75.1800,75.8500
44,76.9700,75.9600,75.2700,75.0200,75.5100,74.4200,74.6100
45,75.2400,74.7300,74.7800,75.1300,76.6000,75.3400,76.0100
46,76.5300,74.3400,75.6900,75.5800,76.5700,76.1100,75.8700
47,74.9200,76.3100,74.9000,75.0700,75.6400,76.1900,75.7600
48,74.5300,76.1800,76.0800,75.4900,76.1900,76.0100,75.6300
49,75.0800,74.5700,75.7800,74.8700,76.1700,76.6000,75.5900
50,75.9800,76.1600,76.2600,74.5300,74.5700,75.2400,75.4100
51,75.3900,76.2700,76.5500,75.5500,76.5300,75.8700,75.3400
52,75.0400,74.7400,75.4800,75.2300,75.4200,75.6300,75.2600
53,74.6900,75.9100,75.3100,74.7400,74.5200,75.3600,74.5600
54,75.6100,74.5500,75.7400,74.3000,74.9800,75.8600,75.5400
55,75.5700,74.5800,75.0500,76.2500,74.7300,75.8500,76.0100
56,76.0700,76.7300,76.0300,75.3800,75.5800,74.2100,74.7400
57,75.4900,76.0200,76.0400,75.0900,75.7800,75.4300,75.5800
58,74.9600,75.5900,74.9200,74.9500,75.6300,74.8800,75.5500
59,75.2100,75.3700,75.1700,75.1700,77.0400,76.2300,75.6000
60,75.1300,73.8000,72.9500,74.6000,75.6300,76.0800,75.0400
61,79.4700,79.5200,79.8200,79.8400,79.5900,79.8700,79.5100
62,79.8700,79.9200,80.5000,80.2500,80.1400,80.2800,80.0400
63,79.9900,80.2900,80.6500,80.3300,80.5500,80.4500,79.7900
64,80.0300,80.4300,80.7400,80.1600,80.5500,80.2500,80.2000
65,80.1500,80.4400,80.6400,80.1200,80.6700,80.5300,80.1400
66,80.1900,80.5100,80.5400,80.1900,80.4300,80.4800,80.3000
67,80.2300,80.5700,80.6700,80.1300,80.7100,80.6700,80.2300
68,80.1500,80.6000,80.7700,80.0500,80.5500,80.9200,80.2900
69,80.2300,80.5600,80.7200,80.4100,80.6400,80.8400,80.3500
70,80.3700,80.6500,80.8800,80.3900,80.7100,80.8600,80.4200
71,80.3400,80.6400,80.8900,80.4600,80.8500,80.7900,80.2700
72,80.3600,80.5200,80.7900,80.4000,80.9100,81.0700,80.1700
73,80.5000,80.8200,81.0100,80.5200,80.8900,81.0200,80.6300
74,80.2800,80.8400,80.9800,80.4100,80.9700,81.0700,80.6600
75,80.3400,80.7900,80.9300,80.4200,81.0700,81.0900,80.5900
76,80.1500,80.7300,81.0200,80.3200,81.0900,81.0300,80.4800
77,80.3300,80.8000,80.9700,80.4800,81.0300,81.0500,80.4100
78,80.3600,80.9000,81.0700,80.5100,81.0600,81.0600,80.4600
79,80.2700,80.8200,81.0000,80.5300,81.0100,80.8200,80.5500
80,80.5700,80.7900,80.9900,80.3700,81.0400,81.0800,80.6600
81,80.5000,80.8200,81.0000,80.4400,81.0800,81.1400,80.5000
82,80.4800,80.7600,81.1800,80.4100,81.1500,81.1500,80.6600
83,80.2900,80.6700,81.0000,80.2600,81.1600,81.0600,80.5900
84,80.3100,80.9200,80.9500,80.3400,81.1300,81.2000,80.5300
85,80.4900,80.7900,81.0400,80.4200,81.1300,81.1200,80.4000
86,80.5400,81.0500,81.1000,80.5000,81.0900,81.0700,80.6100
87,80.5500,80.9000,81.0400,80.4700,81.0900,81.1100,80.5700
88,80.5400,80.8800,81.2700,80.4200,81.1400,81.2400,80.6800
89,80.3700,80.8600,81.1200,80.3900,81.1300,81.2100,80.5400
90,80.5100,80.9000,81.0900,80.5800,81.2500,81.2700,80.6800
91,80.3400,80.9300,81.1400,80.4300,81.0400,81.0800,80.6600
92,80.5500,80.8800,81.1200,80.4500,81.1300,81.2900,80.6100
93,80.5100,80.8700,81.1100,80.4700,81.0500,81.1800,80.5100
94,80.4400,80.9200,81.0900,80.5000,81.1300,81.2100,80.5100
95,80.4800,80.8700,81.1600,80.5700,81.1800,81.1900,80.6300
96,80.5300,81.0000,81.1300,80.4500,81.2400,81.3900,80.6100
97,80.5600,81.0200,81.0400,80.5400,81.1200,81.2200,80.6100
98,80.5400,80.8600,81.1700,80.5500,81.2100,81.1900,80.6300
99,80.3400,80.9700,81.0200,80.4500,81.0100,81.1200,80.4900
100,80.4600,80.9700,81.2000,80.4600,81.0400,81.0700,80.6000
