epoch,magnitude_l1,magnitude_l2,bn_scale,fpgm,taylor,obdc,random
32,71.0900,69.6900,71.6300,71.3900,70.2100,70.6300,71.2900
33,70.5500,70.6200,71.7500,70.3800,71.7200,71.4500,71.0700
34,69.8700,70.5600,71.0200,71.4800,70.8400,71.3700,70.7300
35,70.3300,71.0800,71.3600,70.9900,71.3700,71.1400,70.6100
36,71.1700,70.7500,70.8300,71.4500,71.0700,70.6200,72.3000
37,70.8000,70.3600,72.4300,71.1200,71.4300,71.4600,71.9100
38,70.6200,70.6800,72.5200,71.8900,70.6000,70.6600,70.6700
39,71.3600,69.9800,71.9100,70.0600,70.5500,71.4300,70.7400
40,70.2500,71.2800,72.7800,71.2900,70.9500,70.4000,71.5100
41,70.7100,69.9900,70.7100,69.2100,70.4600,71.5100,70.6800
42,71.0400,69.8100,70.7800,70.2800,71.7500,71.4100,71.2500
43,71.1200,70.9200,69.5000,70.9300,71.2700,71.6200,71.3300
44,70.7400,70.7600,71.5700,71.0100,70.6100,69.7700,71.3100
45,71.8100,69.7000,69.8700,69.6000,70.4900,69.6700,70.8700
46,70.3900,71.7200,71.1800,71.3400,71.8300,71.6700,70.9800
47,71.4600,70.7100,71.6100,70.2900,70.9500,70.2800,70.3200
48,71.0900,72.1600,71.2100,70.5900,70.5500,71.1200,70.9900
49,69.7200,70.4600,70.6700,71.0700,70.1200,70.9100,71.5400
50,70.4300,71.8200,70.4400,70.5900,69.7900,71.5100,71.1300
51,71.7600,72.0300,69.6500,70.7100,69.3700,71.3700,70.4800
52,70.8200,70.4000,72.1800,70.6300,71.5600,69.7700,70.6900
53,69.7400,70.1400,70.7200,71.3300,71.7700,70.9500,70.2800
54,71.0300,71.1300,71.0800,70.3100,69.8400,70.7800,71.8300
55,70.0100,71.1700,71.3500,70.0300,70.6000,71.2200,71.0100
56,72.0000,69.9900,71.7400,71.8900,70.9200,71.3100,70.5200
57,70.0600,71.5900,71.2700,71.1000,71.2000,71.6600,70.8500
58,69.3700,70.8200,69.3500,71.2800,69.8100,69.8000,70.3400
59,70.0100,72.0600,71.1100,70.8900,69.8800,70.7300,71.4000
60,71.3600,69.7700,70.7800,69.8300,71.1100,71.5600,70.9200
61,76.2400,75.5700,75.8800,76.1200,76.2900,76.0500,76.4200
62,76.3900,76.1900,76.3700,76.5000,76.6100,76.5700,76.6500
63,76.8800,76.3600,76.5700,76.7800,76.6400,76.9400,77.0700
64,77.0400,76.6100,76.8500,76.9400,76.8400,76.9700,76.9500
65,77.1700,76.8400,77.0600,77.2300,76.9500,76.9900,77.3900
66,77.1800,76.7200,77.0300,77.1600,76.8200,77.1100,77.0900
67,77.1100,76.7600,77.0400,76.9200,77.2800,77.0800,77.3600
68,77.2000,77.0700,77.3500,77.2100,77.1800,77.1800,77.4500
69,77.1200,76.9200,76.9900,77.1800,76.9600,77.3700,77.1800
70,77.2400,77.0400,77.2600,77.4700,77.2100,77.3900,77.3700
71,77.4500,77.2900,77.1600,77.3900,77.2700,77.4200,77.6300
72,77.3300,77.1800,77.1500,77.5000,77.3600,77.2300,77.4900
73,77.8400,77.2200,77.2900,77.5900,77.1800,77.4000,77.7300
74,77.5900,76.9600,77.4000,77.4500,77.1600,77.4300,77.5200
75,77.5900,77.2000,77.4700,77.3900,77.2900,77.4400,77.7000
76,77.6200,77.2400,77.3700,77.5900,77.4100,77.3100,77.6000
77,77.5700,77.2400,77.5600,77.3400,77.6000,77.5500,77.5700
78,77.6700,77.1300,77.8000,77.6700,77.3600,77.4300,77.8700
79,77.6600,77.0800,77.6700,77.7600,77.4300,77.5500,77.7100
80,77.7000,77.4300,77.9000,77.6400,77.3900,77.4200,77.9300
81,77.6800,77.4100,77.7200,77.8800,77.4700,77.5300,77.8300
82,77.5200,77.2100,77.5200,77.7900,77.4600,77.5300,77.8800
83,77.7100,77.2400,77.4200,77.9200,77.5300,77.3000,77.7900
84,77.5600,77.2100,77.3800,78.0500,77.5700,77.5400,77.7700
85,77.5500,77.2900,77.6100,77.7200,77.4400,77.5500,77.7500
86,77.7900,77.4700,77.7600,77.7200,77.3200,77.5100,77.6700
87,77.6800,77.2600,77.6300,77.8700,77.4600,77.4400,77.8400
88,77.7100,77.2900,77.6500,77.8600,77.4800,77.6000,77.8200
89,77.7200,77.2900,77.6700,77.7200,77.5500,77.4400,77.8200
90,77.7300,77.3200,77.6300,77.9600,77.3300,77.3900,77.9400
91,77.7600,77.3600,77.4500,77.8600,77.4800,77.3000,77.9100
92,77.8300,77.2200,77.6400,77.8800,77.3700,77.3700,77.7500
93,77.8200,77.3100,77.7100,77.9200,77.5400,77.3900,77.9500
94,77.6500,77.3700,77.6100,77.8700,77.4700,77.4600,77.8100
95,77.6000,77.3500,77.5600,77.9000,77.5000,77.4500,77.9500
96,77.4700,77.3600,77.6200,77.6600,77.5000,77.4900,77.7100
97,77.7000,77.5200,77.7700,77.6800,77.5700,77.5500,77.7800
98,77.7700,77.2800,77.6700,78.0100,77.4800,77.4500,77.9200
99,77.7900,77.3700,77.7400,77.8300,77.4600,77.7000,77.9200
100,77.6900,77.3300,77.5900,78.0100,77.5900,77.5300,77.6300
