epoch,magnitude_l1,magnitude_l2,bn_scale,fpgm,taylor,obdc,random
33,69.7000,71.5800,70.8200,69.1000,70.9500,70.6600,70.3100
34,71.8500,69.7500,71.4400,71.8400,70.5000,71.0500,70.6800
35,70.7100,70.3100,71.1100,70.6300,71.3800,71.5300,70.3200
36,70.6700,71.9400,71.1900,71.6700,70.5700,71.0200,70.4200
37,72.0400,70.7500,70.6400,71.2700,71.9300,71.0900,70.7100
38,72.0000,70.5900,71.0500,71.6300,71.5900,70.6300,71.1400
39,69.3600,71.8700,72.0000,70.8200,70.7700,70.5900,70.9900
40,71.8800,71.6400,69.8800,72.1300,71.1100,71.4900,72.0400
41,70.1300,69.4800,70.8800,71.5100,69.8800,69.3600,71.8500
42,68.9800,70.6600,71.9400,71.2700,70.5900,72.4300,72.3500
43,71.1400,70.9100,70.5500,71.6200,69.5900,71.3600,70.5500
44,70.3300,70.1800,70.5900,72.0200,71.1300,69.8200,70.5000
45,68.5300,70.8700,70.7900,69.6200,70.9600,71.8400,70.8700
46,70.8500,70.6900,72.1200,71.5700,71.3500,69.2100,70.7600
47,71.7500,70.6500,71.0000,70.5500,71.2200,72.6200,71.0700
48,70.5800,70.3100,70.9900,69.8100,70.7400,71.1700,71.3800
49,71.7900,70.4200,70.4100,69.8300,70.2100,70.6400,70.5800
50,69.8900,71.5800,71.4100,71.9900,70.8400,70.4500,71.0700
51,71.6600,71.1300,71.2400,71.9900,70.4500,70.0300,71.1800
52,71.3900,71.6100,71.7900,70.7300,69.8000,70.8500,71.3700
53,71.0100,71.2200,71.1100,69.4300,70.3200,72.0600,70.6600
54,70.5900,70.9500,70.1900,70.4100,70.7800,71.3000,70.2600
55,69.9700,70.4100,69.9400,70.8500,70.9700,71.5500,69.6800
56,69.8600,70.6700,71.9600,71.6400,70.0900,71.1400,70.2800
57,71.1600,71.9600,70.1300,70.5200,70.3900,69.7700,70.2700
58,71.0900,70.8700,71.2100,70.0200,69.1400,70.2100,70.9900
59,71.0800,70.1600,71.3800,71.8000,71.3100,69.9100,71.1800
60,71.1000,70.7800,72.3600,70.3600,70.1500,70.1800,70.6000
61,76.0200,76.1000,76.2400,76.8400,75.6600,76.0400,75.6600
62,76.4100,76.8000,77.0700,77.0200,76.1100,76.5000,76.2200
63,76.6200,76.7500,76.7700,77.2900,76.3000,76.5900,76.4000
64,76.7100,76.9400,77.1300,77.6400,76.4500,76.8500,76.6600
65,76.9200,76.9000,77.4600,77.5700,76.5500,76.9400,76.5500
66,76.9100,77.1100,77.6200,77.6500,76.5600,76.8400,76.7500
67,77.0000,77.1800,77.3100,77.5900,76.6700,76.8900,76.8600
68,77.1400,77.1300,77.4400,77.9300,76.7700,76.8900,76.8900
69,76.9900,77.0800,77.4000,77.8300,76.9500,76.8900,76.8500
70,77.2100,77.2300,77.5400,77.8900,77.0100,77.0600,76.9700
71,77.2900,77.3000,77.6500,77.9300,76.8700,77.1700,77.0000
72,77.1800,77.1200,77.6700,77.6800,77.0200,77.2500,76.8200
73,77.2400,77.3400,77.6900,77.9400,76.9200,77.3300,76.9700
74,77.3000,77.3800,77.7100,78.0600,77.3000,77.3200,77.1600
75,77.3600,77.4600,77.7300,78.0700,77.3400,77.1400,77.2300
76,77.4300,77.5200,77.8300,78.0100,77.3400,77.4300,77.1000
77,77.6300,77.4400,77.7700,78.1900,77.3000,77.4500,77.0900
78,77.3800,77.3100,77.8300,78.1200,77.2500,77.6700,77.0200
79,77.5200,77.5200,77.9100,78.0800,77.1100,77.4800,77.0300
80,77.5300,77.6000,77.8500,78.1400,77.3100,77.3200,77.3000
81,77.5900,77.5900,77.9800,78.1800,77.3400,77.4100,77.3600
82,77.5400,77.6100,78.0100,78.1100,77.2800,77.4900,77.1600
83,77.5300,77.4600,77.9900,78.2000,77.3000,77.5300,77.1600
84,77.6900,77.5700,78.0700,78.1900,77.3700,77.4200,77.2600
85,77.6500,77.5900,78.0200,78.4100,77.3300,77.4800,77.1800
86,77.5700,77.5400,77.8800,78.4200,77.4500,77.4700,77.1800
87,77.7400,77.6200,78.0100,78.2600,77.3900,77.6400,77.3200
88,77.3300,77.7000,78.0500,78.3100,77.2900,77.5300,77.3300
89,77.4800,77.5100,77.9700,78.2500,77.3100,77.6500,77.2600
90,77.5200,77.6000,77.8800,78.2700,77.2500,77.5300,77.2300
91,77.7000,77.7400,77.9800,78.2000,77.4000,77.5400,77.2900
92,77.5100,77.6500,77.9800,78.1200,77.4400,77.7400,77.1500
93,77.5500,77.4700,77.9100,78.3100,77.4300,77.6100,77.2900
94,77.7300,77.6300,78.0500,78.1400,77.3400,77.6900,77.3700
95,77.6500,77.6100,77.8600,78.2700,77.3600,77.4300,77.3600
96,77.6300,77.6000,77.9900,78.2500,77.3800,77.6500,77.3500
97,77.6100,77.4800,78.0100,78.1300,77.2100,77.7500,77.3000
98,77.6200,77.5000,78.0100,78.2600,77.1900,77.7400,77.3500
99,77.6400,77.4800,77.9800,78.2100,77.2700,77.6800,77.1800
100,77.5200,77.4300,78.0700,78.3000,77.4500,77.6300,77.3000
