epoch,magnitude_l1,magnitude_l2,bn_scale,fpgm,taylor,obdc,random
67,75.6600,75.5500,75.5700,76.1900,76.4400,76.6800,76.4000
68,75.5600,75.5400,75.9100,76.4500,76.5600,76.8200,76.6900
69,75.5800,75.6900,75.8500,76.4600,76.6300,76.5800,76.5200
70,75.7700,75.8100,75.9400,76.5100,76.5000,76.6900,76.5200
71,75.7700,75.9300,76.0300,76.5200,76.4400,76.8300,76.6200
72,75.7500,75.7200,75.7800,76.4500,76.5800,76.7700,76.4800
73,75.8900,75.7500,76.1000,76.5700,76.8700,76.8200,76.4300
74,75.8400,75.8700,76.0500,76.6300,76.6100,76.7800,76.6600
75,76.0500,75.8700,76.0300,76.5200,76.7900,77.0400,76.7800
76,76.1200,75.9300,75.8100,76.8600,76.7900,77.1000,76.5900
77,75.9600,75.5900,75.8700,76.5400,76.8200,76.9400,76.4800
78,75.8900,75.7600,76.1100,76.6200,76.9800,76.9900,76.5000
79,75.9200,75.9400,76.0000,76.5700,76.8200,77.0200,76.4000
80,76.0800,75.8500,76.2200,76.6800,77.0100,77.0300,76.5700
81,76.1800,75.9600,76.2300,76.8600,76.8400,77.0300,76.7200
82,76.1900,76.0300,76.0800,76.6900,76.8100,77.0500,76.4500
83,76.0800,76.0300,76.1900,76.7100,76.8500,77.2300,76.4700
84,75.9600,76.0000,76.1300,76.5600,76.8300,77.0600,76.4600
85,76.1200,76.0100,76.0300,76.5600,76.7600,77.2400,76.7200
86,76.0700,75.9900,76.2300,76.8600,76.8100,77.1300,76.5000
87,76.0000,75.9200,76.1400,76.8900,76.7800,77.0700,76.6100
88,76.0800,76.0400,76.3100,76.9300,76.7300,77.1800,76.6600
89,75.8900,76.0000,76.1100,76.5600,76.9000,77.2900,76.6300
90,76.1100,76.0100,76.0500,76.7900,76.7900,77.1100,76.5900
91,76.0400,75.8200,76.3500,76.5600,76.8600,77.1400,76.5100
92,76.1900,75.8000,76.2500,76.6900,76.9400,77.1800,76.5700
93,76.0100,75.9200,76.1300,76.6800,76.8600,77.1400,76.4800
94,76.0600,75.9600,76.1200,76.6700,76.8500,77.2600,76.7300
95,76.0800,75.9700,76.2000,76.7800,76.8000,77.1500,76.4900
96,75.9000,76.1200,76.2800,76.7100,76.8900,76.9900,76.6400
97,76.0200,76.1100,76.2500,76.7200,76.8300,77.1800,76.6400
98,75.9400,75.9900,76.1900,76.6500,76.9000,77.0700,76.5200
99,76.0500,76.0800,76.0700,76.6500,76.6700,77.2500,76.4600
100,76.0800,76.2000,76.1600,76.8400,76.7000,77.2500,76.7700
