epoch,magnitude_l1,magnitude_l2,bn_scale,fpgm,taylor,obdc,random
1,66.9600,66.0400,67.0600,69.3900,70.6900,69.6100,70.5000
2,68.0200,65.6100,68.7800,69.9100,72.0000,70.7400,71.3700
3,69.8300,69.3300,69.3500,71.6300,71.8300,71.0200,70.6900
4,67.7800,67.2800,68.9500,70.6200,72.0000,71.1200,71.1900
5,68.1800,68.2600,70.1600,71.0100,71.0100,71.1600,70.8200
6,70.6600,69.6000,69.9600,71.2400,72.0000,70.7500,72.4000
7,69.8200,70.2400,70.1100,71.4800,72.2200,72.1700,71.4800
8,70.5800,69.4100,70.0900,72.5000,71.7300,70.5900,71.8100
9,69.5800,68.5400,71.7900,71.9300,71.7500,72.0900,72.5000
10,70.5400,70.9300,71.3000,71.5700,72.5400,71.6500,71.9600
11,70.4700,70.2700,70.7600,70.5400,71.3800,70.5000,71.7400
12,71.2300,69.1900,71.5100,71.7500,72.8700,71.7700,71.9700
13,69.7100,70.4600,72.0200,71.5300,72.6300,71.6700,71.4900
14,71.1500,71.3700,71.5200,72.4300,72.0800,71.5400,71.4900
15,71.8200,71.0500,71.9900,71.5100,71.4400,71.4900,72.3200
16,70.8100,71.3500,71.3800,71.9000,71.8400,72.1500,72.3100
17,70.3100,71.0200,70.6900,70.9600,71.1400,70.0700,71.3500
18,70.4200,70.4300,71.6200,70.8100,71.7700,72.3000,71.9500
19,69.7400,69.6000,69.7600,71.3900,71.4700,71.4800,71.9800
20,69.8800,70.0800,70.5400,71.8400,71.5600,71.6200,72.3600
21,70.3500,69.9200,71.1400,70.8800,71.0600,71.5000,71.2000
22,71.1300,70.0900,71.3800,70.8700,72.1800,71.6300,71.7800
23,69.6000,70.6200,69.9700,70.0500,72.1000,72.2300,71.3800
24,69.8300,69.9100,70.9700,72.0100,71.4700,72.4600,71.8300
25,70.2400,70.0200,72.2000,72.0800,72.4600,72.1700,72.7700
26,70.2900,69.4100,69.8100,72.1000,71.3200,72.2400,71.8300
27,71.2600,70.3700,70.7800,71.8100,72.5000,71.6600,72.1500
28,71.0300,70.5600,70.6400,71.7000,71.0900,71.4100,71.0000
29,70.2500,70.3200,70.5500,72.0200,71.9000,71.8900,71.7900
30,70.1000,70.0400,71.0500,71.7700,70.7400,71.3700,72.2100
31,70.3700,69.7100,69.5700,72.0800,70.7300,71.4400,71.4000
32,69.5300,70.1200,70.8400,71.7800,70.7600,71.6100,70.9800
33,70.4200,70.4900,71.0300,70.9300,70.7000,70.6400,70.7800
34,70.7300,70.5400,70.3000,71.0500,71.5700,72.2100,70.7500
35,69.4600,69.2400,70.6600,71.3600,70.5300,71.5900,71.3500
36,68.8400,68.9400,69.8900,70.9600,69.8600,70.6000,71.3500
37,69.6900,70.3400,70.7500,71.4200,71.7800,71.0700,71.5500
38,70.1500,69.3600,70.8900,70.0600,71.2500,71.2600,71.9400
39,69.6400,68.4900,70.9600,69.8200,70.8000,69.5100,72.8000
40,69.8200,68.9800,71.1700,70.4800,71.1900,70.4700,72.3300
41,69.7400,69.2000,70.6400,71.0300,70.6800,71.2000,71.5800
42,70.9300,69.5200,70.2100,71.0000,70.9500,69.3000,70.9600
43,70.0400,68.5300,71.7100,70.1800,70.2000,71.5100,71.7100
44,68.3100,68.2200,71.5700,71.0700,70.6500,71.2800,71.6100
45,70.2000,68.7500,70.8300,70.7500,71.7400,71.7700,72.1000
46,70.4700,69.1400,70.9900,70.7600,70.7900,71.8700,71.1700
47,69.0200,70.2900,69.2600,72.3900,70.5100,71.7600,72.0300
48,68.7800,70.1500,70.5500,71.4600,71.3000,71.8800,71.8700
49,70.3900,70.3400,70.0100,71.6100,71.2700,70.8200,70.9900
50,70.0800,69.2500,69.4500,71.2800,70.9800,71.5900,70.7500
51,69.0800,69.0500,70.5700,71.0400,70.1100,71.4900,71.7200
52,70.0600,68.7500,70.9800,71.7100,71.5300,70.7800,72.2100
53,69.6200,70.8200,70.1100,70.7400,70.4400,71.4300,71.9200
54,70.8200,68.5800,70.5600,70.4700,71.0700,71.3900,70.9700
55,69.7500,70.3500,71.5000,71.6900,71.2600,72.1700,71.6100
56,70.5700,69.4000,70.8200,70.5200,71.6200,71.4000,72.5100
57,70.6500,68.9300,71.1200,71.0500,71.3300,72.0900,71.1000
58,69.0800,69.4900,69.7000,71.2200,71.6700,71.6700,71.9000
59,70.5200,69.6700,70.8600,71.3300,70.8600,71.6100,71.3500
60,70.4100,70.8700,71.6300,70.3400,70.9200,71.4600,71.5000
61,74.7000,74.5900,74.8600,75.2900,75.8100,75.0600,75.6700
62,75.2600,74.7500,75.3200,75.5900,75.8500,75.5100,75.8300
63,75.4100,74.9900,75.5500,75.5400,76.0200,75.5300,76.0200
64,75.4400,75.2300,75.7700,76.0500,76.2200,75.6400,76.2000
65,75.3500,75.3400,75.8800,75.9700,76.4000,76.0000,76.3600
66,75.5400,75.3700,75.8000,75.9300,76.5700,76.1200,76.2700
67,75.7300,75.3900,76.0700,76.2100,76.3200,76.1500,76.4000
68,75.8300,75.4400,76.1900,76.1600,76.5100,76.0800,76.4100
69,75.8800,75.5700,76.1700,76.2100,76.6200,76.0800,76.4800
70,75.6400,75.4300,76.1100,76.3100,76.6300,76.2400,76.6900
71,75.6300,75.7000,76.3200,76.1900,76.6400,76.4700,76.6800
72,75.8600,75.5100,76.4000,76.2300,76.8700,76.2700,76.4400
73,76.0500,75.6600,76.4700,76.2900,76.8600,76.3400,76.5500
74,76.0700,75.7300,76.2900,76.5600,76.6300,76.5000,76.7400
75,75.9100,75.9000,76.5300,76.5500,76.8600,76.6500,76.5400
76,76.1300,75.6200,76.5200,76.5200,76.7800,76.7600,76.6700
77,76.0200,75.8900,76.7600,76.4800,76.7200,76.7000,76.8300
78,76.0600,75.6300,76.6900,76.5300,76.9000,76.6500,76.7900
79,75.9200,75.8500,76.7100,76.5400,76.6300,76.9100,76.6800
80,76.0900,75.9300,76.8300,76.5700,76.6400,76.7100,76.6800
81,76.2200,75.9000,76.7100,76.7000,76.5800,76.8300,76.6700
82,76.1600,75.9400,76.5500,76.4900,76.5600,76.7500,76.8000
83,76.0300,75.8500,76.5500,76.4700,76.7900,76.7600,76.6100
84,76.0400,75.9800,76.6800,76.4300,76.7400,76.5800,76.5700
85,76.2300,75.9800,76.7400,76.5400,76.7200,76.7500,76.7300
