epoch,magnitude_l1,magnitude_l2,bn_scale,fpgm,taylor,obdc,random
1,42.1300,31.2200,26.0600,29.8500,53.3200,55.5200,59.0400
2,53.6000,43.7200,40.3100,47.7800,57.1100,58.7400,63.4600
3,56.2400,52.1300,48.6600,53.6500,63.8100,60.6700,63.4900
4,58.9000,54.3200,53.6100,55.2900,64.9900,61.0400,63.3200
5,57.8800,58.2300,55.1900,59.5000,64.3000,64.7900,58.3500
6,60.5900,55.3700,55.7000,57.2400,64.0700,63.1300,66.0200
7,61.8600,61.3800,58.2400,62.2300,65.6700,65.4200,67.0800
8,61.2800,60.6700,59.4200,59.7900,66.2600,63.4400,66.6900
9,63.4200,61.3900,60.1200,61.1400,66.5700,65.6200,66.4700
10,63.7000,62.6900,63.0100,63.2500,65.9800,65.9600,69.3900
11,63.0600,60.7600,61.3200,63.5200,66.6100,62.3500,67.1400
12,64.3600,63.2400,62.3900,63.5400,66.8900,66.0400,68.6100
13,63.5600,61.6200,60.2600,62.3000,67.1500,67.9800,66.8000
14,64.7200,63.2100,61.4600,61.7400,65.4600,66.1100,67.8100
15,65.4300,62.8400,61.5300,64.1500,66.7800,64.7300,66.5100
16,64.7700,62.1700,63.1400,65.5000,67.3500,65.5400,67.8800
17,64.7700,62.2200,63.6600,63.3600,67.5600,66.0700,68.0200
18,64.8200,63.4200,63.8100,64.3500,68.7600,66.2800,68.0900
19,63.6400,63.6400,63.1900,63.8200,66.1400,66.7800,70.2900
20,62.8000,63.4400,63.5200,61.1000,67.8400,68.1500,67.9700
21,63.1700,64.7100,64.5600,62.5600,66.9300,66.8800,67.5500
22,64.9300,61.6500,65.1700,63.8700,67.9300,65.9100,68.2300
23,62.0500,61.8500,64.2200,63.6800,67.9600,67.0700,68.5800
24,64.6300,64.5900,64.1100,64.8000,68.1900,68.0800,68.6200
25,65.0000,64.6200,64.4700,65.4100,67.3200,66.8300,68.7200
26,65.6300,62.9300,62.8400,63.8100,68.6700,67.2300,69.2200
27,65.4500,65.0800,62.6600,64.4200,68.1400,68.7200,69.6000
28,65.3000,64.4200,63.9100,64.3300,68.7500,66.7600,68.4600
29,63.9700,63.3300,65.4000,63.8800,66.2200,66.9800,69.4000
30,63.8000,63.7800,64.5100,65.1100,67.0200,66.5600,67.5500
31,64.6100,64.6300,65.3800,64.3000,68.6000,67.1600,70.0600
32,65.6000,64.6800,61.3500,64.8000,68.7400,67.6800,68.6600
33,63.2500,64.3800,64.9100,65.2500,67.8000,67.3800,69.2200
34,65.0800,63.4500,63.5500,65.8600,67.2700,67.6400,69.8600
35,65.5600,63.4300,65.1600,64.1500,68.5500,68.1700,69.6000
36,65.6100,62.2700,66.3000,65.2500,67.4300,68.1900,68.9300
37,66.4400,63.8400,65.8300,64.3900,67.6400,67.1000,69.0500
38,65.5700,62.8900,66.0500,62.8400,69.7200,66.5600,68.3400
39,65.1400,62.4000,65.6200,63.4700,69.1800,69.4500,69.0800
40,64.0800,63.9900,64.2300,63.8000,68.7000,65.5400,68.7800
41,63.9700,65.7800,64.5100,64.2100,68.2700,66.4800,70.1300
