epoch,magnitude_l1,magnitude_l2,bn_scale,fpgm,taylor,obdc,random
42,65.8800,67.7000,68.1500,67.0300,71.4500,71.0700,69.8600
43,65.5400,67.3600,69.0900,68.3100,70.6200,71.4100,69.5800
44,66.0200,68.0000,68.1200,67.6500,70.6600,70.9000,69.6000
45,65.8000,67.7500,68.7300,66.5100,69.4300,70.5400,70.6400
46,65.3200,68.4600,68.2000,67.1300,70.3100,70.6400,69.9100
47,66.0400,67.6600,68.6100,68.2100,70.7900,69.7100,69.9000
48,65.6500,67.7200,68.9600,68.7600,70.7800,70.2400,70.4400
49,65.0100,68.0200,67.8100,67.3000,70.9000,70.5200,70.7100
50,66.1500,68.2800,68.0700,66.9500,70.9700,70.7900,70.8600
51,64.9700,68.6200,67.9400,68.2600,70.1100,71.0800,70.9700
52,65.9500,67.8500,68.9600,67.4000,71.2000,70.4800,70.8800
53,64.7800,68.1000,69.2000,68.0100,69.5700,69.9300,70.0600
54,65.0700,68.1900,68.5200,66.2000,69.1700,70.5400,70.9600
55,66.3400,68.4600,68.7400,66.7500,70.2900,71.1100,70.3300
56,67.5000,69.0200,68.9200,66.3500,70.3100,71.1300,70.1500
57,65.7800,68.3600,68.8500,67.5500,71.3800,70.3500,70.9400
58,67.3500,67.4700,67.7800,68.4300,70.4300,69.3800,71.0900
59,66.0200,68.9900,67.9000,67.3800,71.2500,70.3700,70.2800
60,66.6700,67.9900,69.3100,68.0200,69.7800,70.0300,69.8200
61,70.5000,72.3300,73.2100,72.5100,75.0800,74.2700,74.7500
62,70.8800,72.7100,73.8000,72.6300,75.4800,74.7100,75.2700
63,71.2700,73.0500,73.6700,72.7400,75.7800,75.1800,75.2200
64,71.4100,73.0700,73.9500,72.9700,75.6000,75.0000,75.2900
65,71.3400,73.3000,73.9900,72.9200,75.9100,75.3200,75.5100
66,71.4200,73.1900,74.2700,73.2300,75.8200,75.5500,75.6100
67,71.2300,73.2400,74.2600,73.1200,75.7600,75.3500,75.8700
68,71.5900,73.5100,74.1200,73.4200,76.0900,75.4400,75.9500
69,71.5700,73.3400,74.3400,73.3700,76.0500,75.4700,75.8100
70,71.4400,73.4900,74.1500,73.5300,76.1100,75.6300,75.8000
71,71.4800,73.5700,74.4600,73.3700,76.0900,75.5200,75.8600
72,71.6000,73.3600,74.3300,73.4100,76.1500,75.7600,75.9600
73,71.6800,73.6100,74.4800,73.4100,76.1200,75.7800,75.9500
74,71.6700,73.7300,74.6300,73.3700,76.1900,75.7600,75.9600
75,71.6400,73.6300,74.3200,73.5600,76.3000,75.7500,76.0000
76,71.6400,73.7200,74.4900,73.6000,76.4400,75.9100,75.8200
77,71.7100,73.8200,74.6700,73.5800,76.2600,75.7900,76.1300
78,71.6800,73.8000,74.6800,73.6500,76.4300,76.0400,76.0300
79,71.9500,73.9700,74.4700,73.5100,76.2100,75.9000,76.0800
80,72.1100,73.9700,74.8100,73.3500,76.2200,75.8000,76.3000
81,72.0000,73.7700,74.7200,73.4800,76.3900,75.8500,76.1600
82,71.9900,73.8000,74.7000,73.4300,76.4100,76.0200,76.2700
83,71.9900,73.8500,74.7300,73.4800,76.2500,76.0300,76.1000
84,72.0600,73.9700,74.6800,73.5000,76.3500,76.0700,76.1000
85,72.0700,74.0700,74.6200,73.7400,76.3200,75.9900,76.1400
86,71.9500,73.9900,74.7700,73.5300,76.3900,75.8700,76.2200
87,72.1300,74.0700,74.8500,73.5100,76.2800,75.9300,76.1100
88,72.2000,73.9900,74.9000,73.5600,76.3300,76.0700,76.3100
89,72.0400,73.9200,74.7500,73.5800,76.2900,76.0700,76.0900
90,71.8200,73.7800,74.8700,73.6800,76.2900,75.9800,76.1900
91,71.9800,73.9000,74.7200,73.4000,76.2400,75.8500,75.9300
92,72.0700,74.0300,74.7400,73.5700,76.1800,76.0100,76.2600
93,72.0600,73.9100,74.9000,73.4600,76.2200,76.0500,76.0900
94,72.1500,73.9300,74.8700,73.5500,76.4100,76.0200,76.0300
95,72.0800,73.9300,74.6900,73.5700,76.4000,76.1500,76.1600
96,72.1200,73.8500,74.8200,73.6600,76.1800,76.0900,76.2600
97,71.9100,73.9100,74.8200,73.7100,76.3700,76.3100,76.3300
98,72.1700,73.9300,74.9000,73.5600,76.2600,76.0400,76.1800
99,72.1500,73.9800,74.8800,73.4900,76.4000,75.9200,76.1300
100,72.1400,73.9700,74.9800,73.6600,76.3100,76.0800,76.1300
