model,corpus,pruning_rate_pct,regime,accelerators,throughput_fps,latency_ms,top1_pct,budget_tpu
inception_v3,wave,65,pipeline,3,158.24894535237632,10.660645,73.85,2.0
inception_v3,wave,65,pipeline,4,183.7417162171757,12.007565466666668,73.85,2.0
inception_v3,wave,65,pipeline,5,215.30772005423256,12.802247766666664,73.85,2.0
inception_v3,wave,65,pipeline,6,223.89549525510037,16.731708366666666,73.85,2.0
inception_v3,wave,65,pipeline,7,235.0720084770728,17.411765799999998,73.85,2.0
inception_v3,wave,65,pipeline,8,235.0393101483428,18.845751233333328,73.85,2.0
inception_v3,wave,84,parallel,1,201.93271671041165,4.9201425875,69.7,1.0
inception_v3,wave,84,parallel,2,398.3138191053658,4.92354094375,69.7,1.0
inception_v3,wave,84,parallel,3,536.7855779277993,5.3211361625,69.7,1.0
inception_v3,wave,84,parallel,4,724.3383306294915,5.1431485375,69.7,1.0
inception_v3,wave,84,parallel,5,887.7856396473561,5.203996947499999,69.7,1.0
inception_v3,wave,84,parallel,6,1061.0503198295244,5.232825729166667,69.7,1.0
inception_v3,wave,84,parallel,7,1217.2870040217902,5.3477891982142856,69.7,1.0
inception_v3,wave,84,parallel,8,1375.3278843458588,5.4365827671875,69.7,1.0
inception_v3,wave,84,pipeline,2,199.0485647794821,6.738565233333333,69.7,1.0
inception_v3,wave,84,pipeline,3,213.7946823035741,7.321768866666668,69.7,1.0
inception_v3,wave,84,pipeline,4,240.23756588391373,9.182751233333333,69.7,1.0
inception_v3,wave,84,pipeline,5,248.46275549661965,11.971753533333333,69.7,1.0
inception_v3,wave,84,pipeline,6,259.72752634529934,11.4938319,69.7,1.0
inception_v3,wave,84,pipeline,7,226.7612595213793,16.82272173333333,69.7,1.0
inception_v3,wave,84,pipeline,8,207.90527532114663,17.9119961,69.7,1.0
inception_v4,wave,60,parallel,1,22.45635763386601,44.4983112625,77.45,4.0
inception_v4,wave,60,parallel,2,44.8862686775176,44.457936493750005,77.45,4.0
inception_v4,wave,60,parallel,3,66.97716569982961,44.59068669583333,77.45,4.0
inception_v4,wave,60,parallel,4,88.98595776253318,44.63763046875,77.45,4.0
inception_v4,wave,60,parallel,5,110.79883705374432,44.7463864325,77.45,4.0
inception_v4,wave,60,parallel,6,132.54521125992423,44.80907355833333,77.45,4.0
inception_v4,wave,60,parallel,7,154.4321957305241,44.88581298392857,77.45,4.0
inception_v4,wave,60,parallel,8,175.51543092109125,45.110584578125,77.45,4.0
inception_v4,wave,60,pipeline,2,47.97028162382142,30.7408169,77.45,4.0
inception_v4,wave,60,pipeline,3,83.71157282640685,20.330834066666668,77.45,4.0
inception_v4,wave,60,pipeline,4,125.51974391838408,17.9634449,77.45,4.0
inception_v4,wave,60,pipeline,5,128.67443397234354,22.6950292,77.45,4.0
inception_v4,wave,60,pipeline,6,141.34442759408816,25.991792499999995,77.45,4.0
inception_v4,wave,60,pipeline,7,124.853090635489,28.39661896666667,77.45,4.0
inception_v4,wave,60,pipeline,8,130.4066735210914,31.78721826666667,77.45,4.0
inception_v4,wave,91,parallel,1,136.9180334288288,7.280404837500001,69.9,1.0
inception_v4,wave,91,parallel,2,269.95388978348234,7.30642066875,69.9,1.0
inception_v4,wave,91,parallel,3,388.8659965637078,7.49780985,69.9,1.0
inception_v4,wave,91,parallel,4,508.7085377404386,7.515540734375,69.9,1.0
inception_v4,wave,91,parallel,5,629.902632580103,7.5525123475,69.9,1.0
inception_v4,wave,91,parallel,6,750.5320908985489,7.583135472916667,69.9,1.0
inception_v4,wave,91,parallel,7,870.3608014959277,7.654055375,69.9,1.0
inception_v4,wave,91,parallel,8,970.9252327783006,7.808002390625001,69.9,1.0
inception_v4,wave,91,pipeline,2,168.74480499343045,9.084879533333332,69.9,1.0
inception_v4,wave,91,pipeline,3,171.54045145883072,11.806833233333334,69.9,1.0
inception_v4,wave,91,pipeline,4,147.98446746150458,14.944344066666668,69.9,1.0
inception_v4,wave,91,pipeline,5,138.39929896603095,18.19884193333333,69.9,1.0
inception_v4,wave,91,pipeline,6,149.3446490778309,19.15940313333333,69.9,1.0
inception_v4,wave,91,pipeline,7,168.94312637140771,21.24916363333333,69.9,1.0
inception_v4,wave,91,pipeline,8,183.75592732881225,24.257042633333334,69.9,1.0
resnet101,wave,45,parallel,1,17.982559739415517,55.5766599375,74.35,4.0
resnet101,wave,45,parallel,2,35.91387791650523,55.60734586875,74.35,4.0
resnet101,wave,45,parallel,3,53.81721956140359,55.610979170833325,74.35,4.0
resnet101,wave,45,parallel,4,71.65562298635803,55.62043999687499,74.35,4.0
resnet101,wave,45,parallel,5,89.4221416951593,55.662080512500005,74.35,4.0
resnet101,wave,45,parallel,6,107.11570993339164,55.728426158333335,74.35,4.0
resnet101,wave,45,parallel,7,124.5976394295038,55.8227498625,74.35,4.0
resnet101,wave,45,parallel,8,141.99548673202736,55.93180180468751,74.35,4.0
resnet101,wave,45,pipeline,2,41.00404715891045,40.47852066666666,74.35,4.0
resnet101,wave,45,pipeline,3,77.8258891154982,27.77928033333333,74.35,4.0
resnet101,wave,45,pipeline,4,137.4563696730163,21.465393833333337,74.35,4.0
resnet101,wave,45,pipeline,5,152.0883624716924,23.567334500000005,74.35,4.0
resnet101,wave,45,pipeline,6,177.95956228425408,25.636100266666663,74.35,4.0
resnet101,wave,45,pipeline,7,196.18109900018976,27.8410532,74.35,4.0
resnet101,wave,45,pipeline,8,210.80674479025848,29.37915423333333,74.35,4.0
resnet101,wave,88,parallel,1,206.0519115440985,4.83215115,70.45,1.0
resnet101,wave,88,parallel,2,398.26840464758914,4.94348021875,70.45,1.0
resnet101,wave,88,parallel,3,600.3583238655991,4.884350316666668,70.45,1.0
resnet101,wave,88,parallel,4,779.2088874305995,4.9520532500000005,70.45,1.0
resnet101,wave,88,parallel,5,958.1705381627108,4.986544149999999,70.45,1.0
resnet101,wave,88,parallel,6,1136.538610572551,4.995595983333334,70.45,1.0
resnet101,wave,88,parallel,7,1311.289839291783,5.042592348214285,70.45,1.0
resnet101,wave,88,parallel,8,1468.887852471202,5.142226071874999,70.45,1.0
resnet101,wave,88,pipeline,2,235.44761564259804,6.800796866666667,70.45,1.0
resnet101,wave,88,pipeline,3,287.429895219803,8.1474899,70.45,1.0
resnet101,wave,88,pipeline,4,336.299918993757,10.135415099999998,70.45,1.0
resnet101,wave,88,pipeline,5,365.0694020891051,11.358210933333336,70.45,1.0
resnet101,wave,88,pipeline,6,383.0068680935214,12.906899666666668,70.45,1.0
resnet101,wave,88,pipeline,7,399.2866942849946,14.370277133333332,70.45,1.0
resnet101,wave,88,pipeline,8,374.518313271386,16.7812429,70.45,1.0
resnet152,wave,58,parallel,1,15.968399995919835,62.59111303750001,76.2,4.0
resnet152,wave,58,parallel,2,31.91966640301787,62.5723609,76.2,4.0
resnet152,wave,58,parallel,3,47.88790372678409,62.51597097916667,76.2,4.0
resnet152,wave,58,parallel,4,63.71643816041445,62.586623434375,76.2,4.0
resnet152,wave,58,parallel,5,79.52502819629956,62.6202873875,76.2,4.0
resnet152,wave,58,parallel,6,95.15050608220024,62.74970127499999,76.2,4.0
resnet152,wave,58,parallel,7,110.94249869846077,62.74574857678572,76.2,4.0
resnet152,wave,58,parallel,8,126.4701497360846,62.86071174062499,76.2,4.0
resnet152,wave,58,pipeline,2,40.69645234791299,45.55100296666667,76.2,4.0
resnet152,wave,58,pipeline,3,80.2463097886842,28.783939633333333,76.2,4.0
resnet152,wave,58,pipeline,4,171.34287172113702,17.8655166,76.2,4.0
resnet152,wave,58,pipeline,5,192.49650731930916,19.96250443333333,76.2,4.0
resnet152,wave,58,pipeline,6,208.9173803680453,21.98542533333334,76.2,4.0
resnet152,wave,58,pipeline,7,220.73685327861412,25.07892323333333,76.2,4.0
resnet152,wave,58,pipeline,8,243.7515426997051,26.39469246666666,76.2,4.0
resnet152,wave,81,parallel,1,41.954210027728095,23.8025528125,74.45,2.0
resnet152,wave,81,parallel,2,83.83022928934668,23.771453137500004,74.45,2.0
resnet152,wave,81,parallel,3,125.45899690228195,23.781958133333333,74.45,2.0
resnet152,wave,81,parallel,4,166.67805537885786,23.80449313125,74.45,2.0
resnet152,wave,81,parallel,5,207.4627105577495,23.852518957500003,74.45,2.0
resnet152,wave,81,parallel,6,247.8512076125904,23.8999200875,74.45,2.0
resnet152,wave,81,parallel,7,288.0429267246375,23.948583608928573,74.45,2.0
resnet152,wave,81,parallel,8,326.7186616716577,24.074835151562503,74.45,2.0
resnet152,wave,81,pipeline,2,161.8861894153204,10.39489636666667,74.45,2.0
resnet152,wave,81,pipeline,3,207.8215397783117,12.305288600000004,74.45,2.0
resnet152,wave,81,pipeline,4,217.37333619697344,13.924443599999998,74.45,2.0
resnet152,wave,81,pipeline,5,260.6220193413008,15.911642233333335,74.45,2.0
resnet152,wave,81,pipeline,6,273.18965615448354,17.9970409,74.45,2.0
resnet152,wave,81,pipeline,7,292.3883612444461,19.60862236666667,74.45,2.0
resnet152,wave,81,pipeline,8,305.76243516235894,21.774880766666666,74.45,2.0
resnet50,wave,47,parallel,1,43.47060798715573,22.9717367375,72.25,2.0
resnet50,wave,47,parallel,2,86.59579097044687,23.0041743,72.25,2.0
resnet50,wave,47,parallel,3,129.69417438729377,22.995786204166667,72.25,2.0
resnet50,wave,47,parallel,4,172.0460356179875,23.04309886875,72.25,2.0
resnet50,wave,47,parallel,5,214.34364800551285,23.07992923,72.25,2.0
resnet50,wave,47,parallel,6,256.19323925031944,23.123606075,72.25,2.0
resnet50,wave,47,parallel,7,297.72912954688866,23.165998698214285,72.25,2.0
resnet50,wave,47,parallel,8,337.52665960253955,23.3088032546875,72.25,2.0
resnet50,wave,47,pipeline,2,176.15370093883274,7.5567255666666675,72.25,2.0
resnet50,wave,47,pipeline,3,198.1592918973882,9.205410533333332,72.25,2.0
resnet50,wave,47,pipeline,4,222.18268974997432,11.202756733333333,72.25,2.0
resnet50,wave,47,pipeline,5,214.0959024021991,13.1405545,72.25,2.0
resnet50,wave,47,pipeline,6,257.6599019798606,13.938114499999996,72.25,2.0
resnet50,wave,47,pipeline,7,247.3012883683041,15.367092566666669,72.25,2.0
resnet50,wave,47,pipeline,8,271.5899026690026,16.641952733333333,72.25,2.0
